영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업/정상,1,영업,02  31417700,176.64,120834.0,서울특별시 서대문구 창천동 31-40번지 31-40외 6필지(31-43) ,서울특별시 서대문구 연세로5가길 8-6 지상3층 (창천동),3789.0,마이턴보드게임카페,20180700000000.0,I,2018-08-31 23:59,기타,194324.6987,450592.8152,기타,1193145987,4.63
영업/정상,1,영업,,44.81,120833.0,서울특별시 서대문구 창천동 2-19 ,서울특별시 서대문구 연세로12길 28 (창천동),3776.0,불닭발동대문엽기떡볶이 신촌점,20210200000000.0,U,2021-02-03 2:40,기타,194500.2851,450742.0375,기타,-,-
영업/정상,1,영업,,82.5,120833.0,서울특별시 서대문구 창천동 9-20 지상3층 ,서울특별시 서대문구 연세로 20 (창천동지상3층),3776.0,인도야시장,20220300000000.0,U,2022-03-16 2:40,기타,194377.1824,450586.9471,기타,1500305306,-
영업/정상,1,영업,02  307 3005,70.04,120806.0,서울특별시 서대문구 남가좌동 325-16 1층 전체 ,서울특별시 서대문구 증가로10길 36-3 1층 (남가좌동),3665.0,여리네 닭갈비,20200600000000.0,U,2020-07-02 2:40,한식,193248.8291,452943.6983,한식,1371267802,4.48
영업/정상,1,영업,,40.46,120840.0,서울특별시 서대문구 충정로3가 347-5번지 ,서울특별시 서대문구 충정로4길 22-5 1층 (충정로3가),3742.0,모담,20191100000000.0,I,2019-11-09 0:23,한식,196750.6864,450889.3752,한식,1725920720,4.23
영업/정상,1,영업,,60.59,120120.0,서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이 ,서울특별시 서대문구 가재울미래로 2 상가201동 108호 (남가좌동 DMC파크뷰자이),3711.0,끝집,20200100000000.0,U,2020-01-04 2:40,기타,192672.0675,452221.9607,기타,1294402489,4.43
영업/정상,1,영업,231471688,116.69,120012.0,서울특별시 서대문구 충정로2가 29 2층 ,서울특별시 서대문구 충정로11길 12 2층 (충정로2가),3735.0,짬뽕주의,20210900000000.0,U,2021-09-05 2:40,중국식,196897.9603,451486.4558,중국식,36513656,4.47
영업/정상,1,영업,02  373 7278,40.0,120813.0,서울특별시 서대문구 북가좌동 304-1번지 1층 일부 ,서울특별시 서대문구 거북골로18길 8 1층 (북가좌동),3691.0,프레즐메이커,20180800000000.0,I,2018-08-31 23:59,기타,192031.6656,452836.2456,기타,35495367,4.53
영업/정상,1,영업,,16.5,120838.0,서울특별시 서대문구 충정로3가 128-11번지 ,서울특별시 서대문구 경기대로 34 (충정로3가),3737.0,공감,20120400000000.0,I,2018-08-31 23:59,한식,196571.835,451142.0968,한식,34348830,3.96
영업/정상,1,영업,,29.75,120857.0,서울특별시 서대문구 홍제동 295-25,서울특별시 서대문구 인왕시장길 46 1층 5호 (홍제동),3628.0,제주치킨,20220700000000.0,U,2021-12-07 0:07,횟집,195009.0084,454358.7873,,1286392598,4.22
영업/정상,1,영업,,15.0,120832.0,서울특별시 서대문구 연희동 629 1층 일부,서울특별시 서대문구 홍제천로6길 32 1층 (연희동),3700.0,에브리브런치(EVERY BRUNCH),20220400000000.0,U,2021-12-03 21:00,호프/통닭,193416.9219,452463.4371,,-,-
영업/정상,1,영업,02 3653389,64.6,120865.0,서울특별시 서대문구 북아현동 1-233 ,서울특별시 서대문구 북아현로 68 (북아현동),3748.0,유성한우촌,20210800000000.0,U,2021-08-04 2:40,한식,195965.4093,451221.9758,한식,18738934,4.19
영업/정상,1,영업,02   3959026,77.4,120863.0,서울특별시 서대문구 홍제동 279-65 ,서울특별시 서대문구 간호대로1길 10 1층 (홍제동),3619.0,런치바스켓,20220200000000.0,U,2022-02-17 2:40,한식,195384.5532,454872.5321,한식,978045865,-
영업/정상,1,영업,,32.8,120816.0,서울특별시 서대문구 북가좌동 351-2번지 1층 ,서울특별시 서대문구 응암로 146 1층 (북가좌동),3667.0,홍주식당,20180600000000.0,I,2018-08-31 23:59,한식,192456.3669,453652.4601,한식,1667981727,4.42
영업/정상,1,영업,02  391 1343,17.5,120855.0,서울특별시 서대문구 홍제동 156-263번지 1층 ,서울특별시 서대문구 모래내로 445 1층 (홍제동),3646.0,바른식당,20190200000000.0,U,2019-02-15 2:40,한식,195012.1507,453648.3671,한식,1844144922,4.47
영업/정상,1,영업,,19.83,120808.0,서울특별시 서대문구 대현동 27-17번지 ,서울특별시 서대문구 이화여대3길 42-19 1층 (대현동),3766.0,와플잇업,20111100000000.0,I,2018-08-31 23:59,기타,194920.517,450664.6132,기타,12010847,4.63
영업/정상,1,영업,,16.38,120834.0,서울특별시 서대문구 창천동 52-11 ,서울특별시 서대문구 연세로11길 24 1층 (창천동),3788.0,미도양꼬치,20210900000000.0,I,2021-10-01 0:22,중국식,194232.6183,450753.0502,중국식,-,-
영업/정상,1,영업,02 3910571,61.74,120090.0,서울특별시 서대문구 홍제동 294-25 20 가동2호 ,서울특별시 서대문구 인왕시장길 12 (홍제동20 가동2호),3628.0,하마,20220200000000.0,U,2022-02-23 2:40,경양식,194856.4002,454298.1408,경양식,1980257346,-
영업/정상,1,영업,,69.27,120190.0,서울특별시 서대문구 북아현동 1013 외3필지 이편한세상신촌 ,서울특별시 서대문구 북아현로1가길 20 101엠동 제비101호 (북아현동 이편한세상신촌),3768.0,메이크베이크(makebake),20210600000000.0,U,2021-06-10 2:40,기타,195658.0,450660.0,기타,1036551851,4.64
영업/정상,1,영업,3932205,184.36,120160.0,서울특별시 서대문구 대신동 50-1 ,서울특별시 서대문구 연대동문길 26 (대신동),3721.0,압구정샤브샤브,20220200000000.0,U,2022-02-26 2:40,한식,194966.5635,451255.8787,한식,11560770,4.57
영업/정상,1,영업,02  322 7300,59.64,120825.0,서울특별시 서대문구 연희동 188-89번지 가동 지하1층 전체 ,서울특별시 서대문구 연희맛로 12 가동 지하1층 (연희동),3708.0,선굼터,20180200000000.0,I,2018-08-31 23:59,한식,193680.3181,451545.9917,한식,38419431,4.38
영업/정상,1,영업,,50.0,120731.0,서울특별시 서대문구 충정로2가 192 대우디오빌 1층 102호 일부 ,서울특별시 서대문구 충정로 59 서대문디오빌 1층 102호 (충정로2가),3736.0,김가네 서대문점,20220300000000.0,U,2022-03-27 2:40,분식,196829.2728,451317.1896,분식,1136096894,4.32
영업/정상,1,영업,02 3723627,49.5,120120.0,서울특별시 서대문구 남가좌동 272번지  273-12 ,,,수정,20171100000000.0,I,2018-08-31 23:59,한식,,,한식,1585168120,-
영업/정상,1,영업,02  22933889,90.0,120825.0,서울특별시 서대문구 연희동 192-17번지 노엘 2층 ,서울특별시 서대문구 성산로 333 노엘 2층 (연희동),3707.0,디폴트 벨류(default value),20200300000000.0,I,2020-03-14 0:23,기타,193512.5172,451546.5096,기타,1304058353,4.54
영업/정상,1,영업,,123.97,120180.0,서울특별시 서대문구 창천동 503-11  2층,서울특별시 서대문구 신촌로 21 2층 (창천동),3785.0,피터캣,20220400000000.0,U,2021-12-03 21:00,한식,193682.4928,450645.2805,,1959309540,4.72
영업/정상,1,영업,02  313 7178,92.44,120833.0,서울특별시 서대문구 창천동 13-28번지 ,서울특별시 서대문구 명물길 16 (창천동),3777.0,맘스터치 신촌점,20160100000000.0,I,2018-08-31 23:59,한식,194432.1244,450595.3457,한식,37688531,4.29
영업/정상,1,영업,,63.06,120825.0,서울특별시 서대문구 연희동 190-3 가나센터 지하1층 103호,서울특별시 서대문구 연희맛로 17-63 가나센터 지하1층 103호 (연희동),3707.0,연희식객,20210500000000.0,I,2021-05-29 0:22,기타,193638.8189,451649.4733,기타,1191177990,4.24
영업/정상,1,영업,02 3931394,17.4,120040.0,서울특별시 서대문구 천연동 90-23번지 (지하1층) ,서울특별시 서대문구 독립문로8안길 1 (천연동(지하1층)),3744.0,현대식당,20171100000000.0,I,2018-08-31 23:59,한식,196344.7685,451811.7459,한식,1865591452,4.77
영업/정상,1,영업,02 332 3638,76.12,120834.0,서울특별시 서대문구 창천동 52-94,서울특별시 서대문구 연세로7안길 18 3층 (창천동),3788.0,스카이 문(sky moon),20220400000000.0,I,2021-12-04 0:07,기타,194263.7271,450657.9179,,1510729232,-
영업/정상,1,영업,,32.47,120840.0,서울특별시 서대문구 충정로3가 281-22번지 ,서울특별시 서대문구 충정로2길 20 1층 (충정로3가),3741.0,Since 2005 솥정원,20190900000000.0,U,2019-09-08 2:40,한식,196785.1038,450939.234,한식,-,-
영업/정상,1,영업,,118.32,120825.0,서울특별시 서대문구 연희동 193-20번지 2층 ,서울특별시 서대문구 연희로 81-15 2층 (연희동),3708.0,상구비어 연희점,20180600000000.0,I,2018-08-31 23:59,호프/통닭,193668.3819,451497.5571,호프/통닭,36912597,4.17
영업/정상,1,영업,,20.0,120805.0,서울특별시 서대문구 남가좌동 295-20 1층 ,서울특별시 서대문구 수색로4가길 15 1층 (남가좌동),3712.0,금잔디,20201000000000.0,I,2020-11-01 0:23,기타,192346.0058,452033.2785,기타,30982587,-
영업/정상,1,영업,,15.0,120833.0,서울특별시 서대문구 창천동 4-103 1층,서울특별시 서대문구 연세로2다길 27 1층 (창천동),3778.0,타이가리리,20220400000000.0,U,2021-12-03 21:00,경양식,194598.7433,450540.5072,,-,-
영업/정상,1,영업,,54.82,120833.0,서울특별시 서대문구 창천동 5-31번지 1층 ,서울특별시 서대문구 명물길 58-8 1층 (창천동),3777.0,아비꼬 신촌점,20180900000000.0,U,2018-09-03 23:59,일식,194585.1761,450712.3404,일식,31029187,4.31
영업/정상,1,영업,,19.8,120070.0,서울특별시 서대문구 영천동 331번지 지상1층 ,서울특별시 서대문구 통일로 185 (영천동지상1층),3734.0,손씨네,20180300000000.0,I,2018-08-31 23:59,기타,196595.5174,451969.0611,기타,1115884056,4.67
영업/정상,1,영업,,21.27,120806.0,서울특별시 서대문구 남가좌동 322-23 ,서울특별시 서대문구 명지대길 35 1층 (남가좌동),3673.0,비스트로35(BISTRO35),20201000000000.0,I,2020-10-17 0:23,경양식,193249.5972,453284.4484,경양식,1046679100,4.86
영업/정상,1,영업,02  333 5404,54.95,120834.0,서울특별시 서대문구 창천동 52-32 1층 일부,서울특별시 서대문구 연세로9길 22 1층 (창천동),3788.0,신촌 장군집,20220600000000.0,U,2021-12-06 0:08,한식,194245.4838,450703.3246,,1014541541,-
영업/정상,1,영업,,60.21,120834.0,서울특별시 서대문구 창천동 62-24 ,서울특별시 서대문구 연세로5다길 28-4 3층 (창천동),3787.0,해누리,20211200000000.0,U,2021-12-30 2:40,호프/통닭,194115.1719,450509.9075,호프/통닭,1705177116,-
영업/정상,1,영업,02  706 7129,97.97,120012.0,서울특별시 서대문구 충정로2가 20 ,서울특별시 서대문구 통일로9안길 36-4 (충정로2가),3735.0,고모네순대국,20210700000000.0,U,2021-07-31 2:40,한식,196860.603,451505.8225,한식,21041682,4.32
영업/정상,1,영업,,20.46,120817.0,서울특별시 서대문구 북가좌동 431 DMC한양 ,서울특별시 서대문구 응암로 28 지층 17호 (북가좌동 DMC한양),3709.0,한양식당,20201200000000.0,I,2021-01-01 0:23,한식,191900.3459,452626.2213,한식,21294123,4.34
영업/정상,1,영업,02  379 3239,33.0,120841.0,서울특별시 서대문구 홍은동 9-77 외 2필지(9-79 9-81) 1층 좌측3번째 ,서울특별시 서대문구 홍은중앙로 100-35 1층 (홍은동),3605.0,포방터쭈꾸미,20201100000000.0,U,2020-12-02 2:40,한식,195425.0581,455220.8831,한식,1027200604,4.62
영업/정상,1,영업,,31.9,120834.0,서울특별시 서대문구 창천동 72-36 ,서울특별시 서대문구 신촌로 57 1층 (창천동),3787.0,오모플라타,20211100000000.0,I,2021-11-11 0:22,경양식,194007.2574,450515.6317,경양식,1143501529,-
영업/정상,1,영업,,32.06,120857.0,서울특별시 서대문구 홍제동 273-33번지 ,서울특별시 서대문구 세무서길 108 1층 (홍제동),3625.0,고레와참치,20200400000000.0,U,2020-04-30 2:40,일식,195302.2436,454467.1295,일식,1274913156,4.36
영업/정상,1,영업,02  379 7650,49.5,120863.0,서울특별시 서대문구 홍제동 279-74,서울특별시 서대문구 간호대로 9 (홍제동),3619.0,커피마마퀸,20220600000000.0,U,2021-12-05 23:06,한식,195388.7977,454914.5333,,1697189321,-
영업/정상,1,영업,02  335 5356,17.0,120834.0,서울특별시 서대문구 창천동 72-23번지 ,서울특별시 서대문구 연세로5다길 35 (창천동),3787.0,기꾸초밥,20140800000000.0,I,2018-08-31 23:59,일식,194058.7529,450506.4591,일식,35756282,4.41
영업/정상,1,영업,02  305 3377,432.3,120130.0,서울특별시 서대문구 북가좌동 487 성공타워1 ,서울특별시 서대문구 수색로 56 606~607호 (북가좌동),3709.0,(주)일야꽃마름가좌역점,20201000000000.0,U,2020-10-24 2:40,뷔페식,192209.3236,452067.0394,뷔페식,-,-
영업/정상,1,영업,,43.0,120833.0,서울특별시 서대문구 창천동 4-96 ,서울특별시 서대문구 신촌역로 39 (창천동),3777.0,타코마씸 신촌점,20210600000000.0,I,2021-06-17 0:22,한식,194720.9507,450742.6475,한식,1109916837,4.75
영업/정상,1,영업,,47.97,120859.0,서울특별시 서대문구 홍제동 308-209번지 지하1층 ,서울특별시 서대문구 통일로39길 32 지하1층 (홍제동),3637.0,안짱,20180400000000.0,I,2018-08-31 23:59,일식,194863.6958,453954.7017,일식,1336106729,-
영업/정상,1,영업,,54.96,120120.0,서울특별시 서대문구 남가좌동 385번지 DMC파크뷰자이 상가221동 109호,서울특별시 서대문구 가재울미래로 2 상가221동 109호 (남가좌동 DMC파크뷰자이),3711.0,서오릉피자(가좌점),20181200000000.0,I,2018-12-09 2:20,경양식,192672.0675,452221.9607,경양식,1519016661,4.5
영업/정상,1,영업,02 3139295,56.4,120809.0,서울특별시 서대문구 대현동 90-12번지 ,서울특별시 서대문구 이화여대3길 23 (대현동),3766.0,양팡치킨,20130500000000.0,I,2018-08-31 23:59,경양식,195018.4521,450622.7381,경양식,-,-
영업/정상,1,영업,,26.15,120808.0,서울특별시 서대문구 대현동 45-35,서울특별시 서대문구 이화여대길 4 1층 (대현동),3767.0,스마일 에너지(smile energy),20220400000000.0,U,2021-12-03 23:06,분식,195163.7056,450535.286,,-,-
영업/정상,1,영업,02  332 7369,67.75,120834.0,서울특별시 서대문구 창천동 52-94번지 (지상1층) ,서울특별시 서대문구 연세로7안길 18 (창천동(지상1층)),3788.0,김덕후의 곱창조 신촌점,20171200000000.0,I,2018-08-31 23:59,한식,194263.7271,450657.9179,한식,37157148,4.45
영업/정상,1,영업,,123.0,120848.0,서울특별시 서대문구 홍은동 401-18 준빌딩,서울특별시 서대문구 거북골로 20 2층 (홍은동),3675.0,리코,20220600000000.0,I,2021-12-05 22:06,경양식,193318.9837,453141.4453,,560965419,-
영업/정상,1,영업,,22.0,120830.0,서울특별시 서대문구 연희동 353-94,서울특별시 서대문구 연희로 36 1층 106호 (연희동),3781.0,빽보이피자 연남점,20220500000000.0,I,2021-12-04 22:00,경양식,193524.8401,451063.5727,,1680274905,-
영업/정상,1,영업,02  732 9595,26.4,120855.0,서울특별시 서대문구 홍제동 155-6번지 (지상1층) ,서울특별시 서대문구 모래내로 464 (홍제동(지상1층)),3729.0,굽네치킨(홍제1호),20110800000000.0,I,2018-08-31 23:59,통닭(치킨),195188.9074,453706.1935,통닭(치킨),13030509,4.29
영업/정상,1,영업,02  375 1254,29.5,120802.0,서울특별시 서대문구 남가좌동 102-28번지 (지상1층) ,서울특별시 서대문구 수색로2길 6 (남가좌동(지상1층)),3712.0,늘미소김밥,20180800000000.0,I,2018-08-31 23:59,한식,192537.3278,451870.0709,한식,1541800505,4.29
영업/정상,1,영업,,68.0,120808.0,서울특별시 서대문구 대현동 53-9번지 외 2필지(53-10 53-15) 1층 일부 ,서울특별시 서대문구 이화여대2가길 24 1층 (대현동),3767.0,포포나무,20200500000000.0,U,2020-05-30 2:40,한식,195181.4579,450697.1168,한식,13027813,4.52
영업/정상,1,영업,,15.94,120809.0,서울특별시 서대문구 대현동 110-52,서울특별시 서대문구 연세로2마길 19 지하1층 (대현동),3778.0,그럼에도 불구하고,20220400000000.0,U,2021-12-03 21:00,기타,194810.3696,450645.0486,,400402276,-
영업/정상,1,영업,,125.34,120834.0,서울특별시 서대문구 창천동 53-82번지 지하1층 ,서울특별시 서대문구 연세로9길 34-1 지하1층 (창천동),3787.0,카시타(Casita),20190400000000.0,U,2019-04-24 2:40,경양식,194173.2774,450712.8053,경양식,1043365358,-
영업/정상,1,영업,02  322 6721,87.65,120834.0,서울특별시 서대문구 창천동 52-53 ,서울특별시 서대문구 연세로7안길 13 (창천동),3788.0,비비큐 신촌점,20210700000000.0,U,2021-07-10 2:40,한식,194280.6843,450631.0932,한식,1759976063,4.36
영업/정상,1,영업,,30.96,120810.0,서울특별시 서대문구 북가좌동 3-38 바움샤인빌 ,서울특별시 서대문구 증가로20길 80 1층 101호 (북가좌동 바움샤인빌),3671.0,리치(Rich) 김밥,20210400000000.0,U,2021-04-07 2:40,한식,192785.5347,453358.34,한식,1429357565,4.63
