Unnamed: 0,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
104,영업,226991388,95.0,157866,서울특별시 강서구 화곡동 24-171번지 외 1필지 (지상 1층) ,서울특별시 강서구 까치산로 76 1층 (화곡동 본동),7677.0,일등수산,20180200000000.0,I,2018-08-31 23:59,일식,186446.2309,449244.3291,일식,31401674,4.45
105,영업,2,49.63,100871,서울특별시 중구 황학동 1784-0 지상 1층 ,서울특별시 중구 마장로9길 36 (황학동지상 1층),4573.0,목포회관,20210400000000.0,U,2021-04-16 2:40,한식,201671.4949,451968.6404,한식,19885804,4.53
106,영업,02 7941288,24.0,140863,서울특별시 용산구 이태원동 117-3 지상1층 ,서울특별시 용산구 보광로59길 26 (이태원동 117-3 지상1층),4391.0,노머시버거(No Mercy Burger),20220100000000.0,U,2022-01-09 2:40,분식,199266.7401,447976.5391,분식,1886409886,5
107,영업,02 7364800,,110061,서울특별시 종로구 신문로1가 156-0번지 ,서울특별시 종로구 세종대로21길 77 (신문로1가),3186.0,둘둘치킨,20180700000000.0,I,2018-08-31 23:59,경양식,197769.1709,451946.6998,경양식,12905844,4.26
108,영업,,33.0,121812,서울특별시 마포구 도화동 179-1,서울특별시 마포구 도화길 35 1층 (도화동),4168.0,쿠시그릴,20220400000000.0,I,2021-12-03 23:07,한식,195471.0834,448793.8368,,1027453722,-
109,영업,02  442 6233,45.0,134830,서울특별시 강동구 명일동 344-15번지 (105호) ,서울특별시 강동구 상암로 195 (명일동(105호)),5295.0,본죽&비빔밥(굽은다리역점),20190600000000.0,U,2019-06-30 2:40,한식,212672.1592,449388.4255,한식,37801326,4.36
110,영업,,350.99,138827,서울특별시 송파구 방이동 23-2번지 형인타워지하1층 ,서울특별시 송파구 올림픽로 342 지하1층 (방이동 형인타워),5542.0,엠지엠,20140700000000.0,I,2018-08-31 23:59,호프/통닭,209502.6367,445943.9444,호프/통닭,12788390,-
111,영업,,83.7,121893,서울특별시 마포구 서교동 366-13 ,서울특별시 마포구 잔다리로6길 40-6 지1층 (서교동),4042.0,런 라운지,20220300000000.0,U,2022-03-04 2:40,경양식,192974.3294,449985.5475,경양식,1656394045,-
112,영업,260825506,209.36,136036,서울특별시 성북구 동소문동6가 107 (지상1층) ,서울특별시 성북구 동소문로17길 1 (동소문동6가(지상1층)),2830.0,곰탕집,20210900000000.0,U,2021-09-16 2:40,한식,201219.5055,454482.11,한식,13029595,3.99
113,영업,02  422 2950,124.8,138848,서울특별시 송파구 송파동 21-7번지 ,서울특별시 송파구 백제고분로41길 6-7 (송파동),5621.0,서경,20171100000000.0,I,2018-08-31 23:59,기타,209555.0137,444983.6609,기타,18877773,-
114,영업,,76.91,135934,서울특별시 강남구 역삼동 825-20 강남역 센트럴 푸르지오 시티 ,서울특별시 강남구 테헤란로4길 6 강남역 센트럴 푸르지오 시티 지상1층 120호 (역삼동),6232.0,싸다김밥 강남역점,20210500000000.0,I,2021-05-23 0:22,김밥(도시락),202520.9722,443946.8329,김밥(도시락),1449167295,4.25
115,영업,,29.75,134810,서울특별시 강동구 길동 333-2 ,서울특별시 강동구 양재대로124길 25 101호 (길동),5302.0,미스터보쌈 앤 스탠딩스테이크 길동점,20220300000000.0,I,2022-03-19 0:22,한식,212618.6458,448983.9484,한식,-,-
116,영업,,25.0,138858,서울특별시 송파구 오금동 113-3 송학빌딩 ,서울특별시 송파구 문정로 259 송학빌딩 1층 102호 (오금동),5731.0,마천골 살치살 전문점,20201000000000.0,I,2020-10-21 0:23,한식,212496.8145,444359.4826,한식,1855566677,4.57
117,영업,,14.26,150038,서울특별시 영등포구 영등포동8가 62-1 롯데마트 ,서울특별시 영등포구 영중로 125 롯데마트 2층 5호 (영등포동8가),7228.0,알로이팟타이,20210400000000.0,I,2021-04-18 0:22,외국음식전문점(인도태국등),191503.3861,447289.5484,외국음식전문점(인도태국등),-,-
118,영업,,16.5,131809,서울특별시 중랑구 망우동 509-47,서울특별시 중랑구 봉우재로57길 54 1층 (망우동),2168.0,동근이숯불두마리치킨 상봉점,20220700000000.0,U,2021-12-06 22:02,한식,208313.3841,454965.8462,,-,-
119,영업,02  565 2616,103.88,135915,서울특별시 강남구 역삼동 671-26번지 ,서울특별시 강남구 테헤란로33길 23 지하1층 (역삼동),6140.0,육해전,20160700000000.0,I,2018-08-31 23:59,한식,203366.5576,444565.3321,한식,-,-
120,영업,,34.0,156847,서울특별시 동작구 신대방동 346-12번지 1층 ,서울특별시 동작구 보라매로 96-1 (신대방동 1층),7053.0,술의온도,20180900000000.0,U,2018-09-20 23:59,한식,193588.8039,443966.1534,한식,1830959338,4.37
121,영업,02 7331777,,110300,서울특별시 종로구 관훈동 12-2번지 ,서울특별시 종로구 인사동길 30-7 (관훈동),3148.0,갤러리&다이닝펍담,20150200000000.0,I,2018-08-31 23:59,한식,198694.3844,452371.7313,한식,1367869251,-
122,영업,02 9557942,26.4,132820,서울특별시 도봉구 도봉동 620-19번지 ,서울특별시 도봉구 도봉로 733 (도봉동 1층),1349.0,치킨마루 방학역 신도봉시장점,20160100000000.0,I,2018-08-31 23:59,통닭(치킨),203747.2733,463061.0136,통닭(치킨),38229033,-
123,영업,,,143917,서울특별시 광진구 화양동 47-15번지 1층 ,서울특별시 광진구 아차산로29길 25 (화양동1층),5018.0,히네꼬,20160200000000.0,I,2018-08-31 23:59,경양식,205984.1424,448869.0236,경양식,36435704,4.27
124,영업,,204.89,135889,서울특별시 강남구 신사동 538-0 제이타워1층B동 ,서울특별시 강남구 도산대로 139 (신사동제이타워1층B동),6036.0,스쿨푸드 신사가로수길점,20220200000000.0,U,2022-02-18 2:40,경양식,202025.9255,446222.9906,경양식,-,-
125,영업,,143.95,138814,서울특별시 송파구 거여동 31-15번지 지하1층 ,서울특별시 송파구 오금로 526 지하1층 (거여동),5773.0,낭만,20190600000000.0,U,2019-06-05 2:40,한식,212940.5552,443403.7516,한식,1187103353,-
126,영업,,16.5,131859,서울특별시 중랑구 상봉동 104-101 ,서울특별시 중랑구 봉우재로33길 31 1층 (상봉동),2154.0,순이빈대떡,20201100000000.0,I,2020-11-04 0:23,기타,207667.1003,454642.977,기타,1814977079,3.97
127,영업,02 4698002,137.43,133835,서울특별시 성동구 성수동2가 301-58 1~2층,서울특별시 성동구 연무장길 7 1~2층 (성수동2가),4782.0,도치피자,20220500000000.0,U,2021-12-05 0:04,경양식,204384.0187,449087.1578,,880014619,4.35
128,영업,02  904 8183,20.52,132907,서울특별시 도봉구 창동 296-15번지 대원빌딩 106호 ,서울특별시 도봉구 해등로16가길 32 (창동대원빌딩 106호),1402.0,옛날집,20150200000000.0,I,2018-08-31 23:59,한식,203582.9541,461344.5228,한식,1442409281,4.25
129,영업,02 9548030,39.92,132807,서울특별시 도봉구 도봉동 411-1번지 ,서울특별시 도봉구 도봉산길 65-19 (도봉동),1300.0,마당바위,20181000000000.0,U,2018-10-21 2:37,한식,203220.375,464866.75,한식,1079815626,4.42
130,영업,02 4647588,,143903,서울특별시 광진구 중곡동 241-31번지 ,서울특별시 광진구 긴고랑로13길 7 (중곡동),4909.0,자매식당,20131200000000.0,I,2018-08-31 23:59,호프/통닭,207153.2435,451189.5287,호프/통닭,1492791228,4.59
131,영업,,18.57,130838,서울특별시 동대문구 장안동 293-20 ,서울특별시 동대문구 장한로27길 46 (장안동),2528.0,스시카야 논데,20210500000000.0,U,2021-05-26 2:40,한식,206032.1953,452337.3348,한식,30833449,4.76
132,영업,,24.59,130859,서울특별시 동대문구 전농동 647-20번지 ,서울특별시 동대문구 답십리로30가길 31 1층 (전농동),2594.0,복코돼지,20190900000000.0,I,2019-09-25 2:22,한식,204159.1781,452442.7728,한식,1946301070,4.85
133,영업,226879730,52.8,152803,서울특별시 구로구 개봉동 67-27 ,서울특별시 구로구 고척로21길 3 (개봉동),8252.0,일품곱창,20210300000000.0,U,2021-03-04 2:40,기타,186330.2288,444397.2888,기타,1418518746,-
134,영업,,12.8,135748,서울특별시 강남구 역삼동 648-23 여삼빌딩 ,서울특별시 강남구 테헤란로 123 여삼빌딩 지하1층 주방16호 (역삼동),6133.0,호랑이 돈까스,20201000000000.0,U,2020-10-25 2:40,기타,202716.535,444150.93,기타,1659928070,4.42
135,영업,02 4669139,,143150,서울특별시 광진구 군자동 53-4번지 10 ,서울특별시 광진구 면목로 6 (군자동10),4996.0,장안숯불갈비,20061100000000.0,I,2018-08-31 23:59,한식,206616.8149,450287.3997,한식,-,-
136,영업,02  777 5974,100.53,100845,서울특별시 중구 을지로2가 199-48 1층 ,서울특별시 중구 명동9가길 21 1층 (을지로2가),4534.0,장수식당,20200800000000.0,U,2020-09-02 2:40,경양식,198455.9388,451399.5158,경양식,18064206,3.92
137,영업,,34.4,131859,서울특별시 중랑구 상봉동 85-1 ,서울특별시 중랑구 봉우재로49길 9 1층 103호 (상봉동),2152.0,고기극찬 중랑점,20200800000000.0,U,2020-08-26 2:40,분식,208060.8314,454658.2397,분식,1016862199,4.57
138,영업,02  883 7174,17.1,151848,서울특별시 관악구 봉천동 1612-26,서울특별시 관악구 관악로14길 59 1층 (봉천동),8789.0,진 막창,20220500000000.0,U,2021-12-04 23:09,호프/통닭,196028.713,441827.8397,,1886541109,4.14
139,영업,02  64042882,49.5,137837,서울특별시 서초구 방배동 850-27 102호,서울특별시 서초구 서초대로27길 39 1층 (방배동),6586.0,MOMENT 모멘트,20200700000000.0,U,2020-07-03 2:40,외국음식전문점(인도태국등),199390.6458,443059.5782,외국음식전문점(인도태국등),1171182461,-
140,영업,02  64065252,53.14,140902,서울특별시 용산구 후암동 406-99번지 3층 ,서울특별시 용산구 신흥로20길 43 3층 (후암동),4328.0,오리올bar,20190400000000.0,U,2019-04-19 2:40,기타,198520.7193,449459.3107,기타,-,-
141,영업,226984242,54.08,157925,서울특별시 강서구 화곡동 1072-7 (지상 1층) ,서울특별시 강서구 화곡로18길 7 1층 (화곡동 1동),7718.0,하재무의돈가스가게,20210800000000.0,U,2021-08-13 2:40,한식,185424.2266,448641.9541,한식,-,-
142,영업,02  26023595,29.7,158834,서울특별시 양천구 신월동 445-4번지 ,서울특별시 양천구 오목로9길 15 (신월동),7936.0,스타호프,20110400000000.0,I,2018-08-31 23:59,호프/통닭,186038.5109,446822.9603,호프/통닭,1345090558,4.53
143,영업,226062821,34.16,157916,서울특별시 강서구 화곡동 998-5 강서 크라운팰리스 106호,서울특별시 강서구 화곡로 305 강서 크라운팰리스 1층 106호 (화곡동),7686.0,걸작떡볶이 가양점,20210300000000.0,U,2021-03-21 2:40,분식,186609.3287,449953.8042,분식,1306339066,4.32
144,영업,226476455,76.38,158817,서울특별시 양천구 목동 762-10번지 1층 ,서울특별시 양천구 목동중앙로 73 1층 (목동),7961.0,북촌손만두 목동점,20190700000000.0,U,2019-07-06 2:40,한식,188485.2435,448219.3414,한식,1479472791,4.3
145,영업,02 3062664,192.48,120848,서울특별시 서대문구 홍은동 343-1번지 ,서울특별시 서대문구 가좌로 142 (홍은동),3655.0,차이나,20180600000000.0,I,2018-08-31 23:59,중국식,193227.4342,453605.7272,중국식,1631558562,4.2
146,영업,,,110250,서울특별시 종로구 재동 49-7번지 ,서울특별시 종로구 북촌로 20 (재동),3059.0,재동식당,20021200000000.0,I,2018-08-31 23:59,분식,198644.127,452931.1034,분식,1778375429,4.56
147,영업,,26.4,132835,서울특별시 도봉구 방학동 498-5번지 지상1층 ,서울특별시 도봉구 방학로15길 25 (방학동지상1층),1362.0,치킨매니아(방학1호점),20130600000000.0,I,2018-08-31 23:59,통닭(치킨),202073.6715,462001.5882,통닭(치킨),19492303,4.41
148,영업,02 7421594,14.4,110500,서울특별시 종로구 이화동 205-2번지 ,서울특별시 종로구 율곡로 218 (이화동),3123.0,중화요리 지엔,20190300000000.0,U,2019-03-16 2:40,분식,200200.329,452629.3066,분식,1041465741,4.37
149,영업,,44.4,121830,서울특별시 마포구 상암동 2-29번지 1층 ,서울특별시 마포구 성암로 219-6 1층 (상암동),3927.0,옥자회관,20190300000000.0,U,2019-03-07 2:40,일식,190670.5713,452952.7173,일식,1156219888,4.67
150,영업,,99.34,100870,서울특별시 중구 황학동 809번지 1층 ,서울특별시 중구 난계로11길 6 (황학동 1층),4575.0,비스트로1492,20170700000000.0,I,2018-08-31 23:59,한식,201978.0741,451518.3053,한식,1826053760,4.47
151,영업,02 7757769,4.52,100180,서울특별시 중구 다동 70 ,서울특별시 중구 다동길 43 1층 112호 (다동),4521.0,남도미가,20201000000000.0,U,2020-10-31 2:40,경양식,198306.9062,451770.3313,경양식,1199815526,4.26
152,영업,02  310 7760,416.0,100864,서울특별시 중구 태평로2가 23 더 플라자 ,서울특별시 중구 소공로 119 더 플라자 5층 (태평로2가),4525.0,클럽라운지,20211200000000.0,U,2021-12-05 2:40,뷔페식,197979.0212,451376.7834,뷔페식,13574559,4.25
153,영업,02 8635886,36.3,153806,서울특별시 금천구 독산동 144-11번지 ,서울특별시 금천구 시흥대로149길 10 지상1층 (독산동),8531.0,창희네분식,20200100000000.0,U,2020-02-02 2:40,한식,190833.7876,441536.8076,한식,-,-
154,영업,02 5535677,178.47,135827,서울특별시 강남구 논현동 198-17,서울특별시 강남구 강남대로112길 15 지상2층 (논현동),6120.0,아쭈,20220600000000.0,U,2021-12-05 23:02,경양식,202194.6338,444827.1868,,35418496,4.14
155,영업,,47.0,121872,서울특별시 마포구 염리동 128-53 ,서울특별시 마포구 백범로25길 25 1층 좌측 (염리동),4138.0,에스에이치키친,20210500000000.0,U,2021-05-21 2:40,한식,195241.1414,449426.0793,한식,-,-
156,영업,,77.98,110530,서울특별시 종로구 혜화동 16-8번지 ,서울특별시 종로구 혜화로 26-1 지상1층 (혜화동),3067.0,가부,20190900000000.0,U,2019-09-20 2:40,중국식,199923.2023,453965.3584,중국식,1341823595,4.32
157,영업,,275.0,133835,서울특별시 성동구 성수동2가 302-43 대지섬유,서울특별시 성동구 연무장5길 9-13 1층 (성수동2가),4782.0,루프,20220500000000.0,U,2021-12-04 23:02,기타,204552.0277,449105.7406,,1547884860,4.91
158,영업,,128.62,140887,서울특별시 용산구 한남동 653-68번지 (지하1층) ,서울특별시 용산구 대사관로 46 (한남동(지하1층)),4402.0,제주돈가,20131200000000.0,I,2018-08-31 23:59,경양식,200200.3171,447899.8506,경양식,18758652,4.57
159,영업,236645001,53.36,157861,서울특별시 강서구 염창동 244-17 ,서울특별시 강서구 양천로 651-19 (염창동),7544.0,풍산소금구이,20211200000000.0,U,2021-12-26 2:40,한식,188488.7719,450122.7646,한식,18326530,4.33
160,영업,9311934,155.0,139920,서울특별시 노원구 중계동 361번지 롯데마트 지하1층 ,서울특별시 노원구 노원로 330 롯데마트 지하1층 (중계동),1746.0,양푼비빔밥,20171200000000.0,I,2018-08-31 23:59,한식,206204.4451,460466.4407,한식,1787164464,4.28
161,영업,02 8421514,22.32,150823,서울특별시 영등포구 대림동 992-4 지상1층 ,서울특별시 영등포구 디지털로54가길 3 (대림동 지상1층),7446.0,하얼빈양꼬치,20211200000000.0,U,2021-12-15 2:40,분식,191357.5387,442929.1653,분식,1313928467,4.14
162,영업,,103.5,136045,서울특별시 성북구 삼선동5가 291-1 1층 ,서울특별시 성북구 보문로 149 1층 (삼선동5가),2862.0,물꽁 아구찜,20210600000000.0,U,2021-06-10 2:40,한식,201475.1656,453960.6123,한식,1183773087,-
163,영업,,1633.8,152879,서울특별시 구로구 구로동 832 G-SQUARE ,서울특별시 구로구 디지털로26길 38 G-SQUARE 지하2층 B253 B256호 (구로동),8393.0,지타워컨벤션,20210800000000.0,I,2021-08-11 0:22,뷔페식,190662.7808,441973.6031,뷔페식,1090437805,-
164,영업,,23.1,137830,서울특별시 서초구 방배동 789-17번지 1층 ,서울특별시 서초구 동광로11길 25 1층 (방배동),6560.0,벌떡떡볶이 이수점,20200200000000.0,I,2020-02-23 0:23,분식,198677.5975,443349.066,분식,1019034206,4.62
165,영업,02  84223055,116.7,134813,서울특별시 강동구 길동 370-14번지 지하1층 ,서울특별시 강동구 천중로 176 지하1층 (길동),5342.0,혜성커피숍,20190400000000.0,U,2019-05-02 2:40,기타,212260.1431,448748.3478,기타,20619893,-
166,영업,02 7903034,77.82,140160,서울특별시 용산구 남영동 61-1번지 (지상2층) ,서울특별시 용산구 한강대로84길 8 (남영동(지상2층)),4352.0,미성중국관2,20130300000000.0,I,2018-08-31 23:59,중국식,197545.938,449026.5155,중국식,-,-
167,영업,,48.97,131810,서울특별시 중랑구 망우동 490-13 대왕전 ,서울특별시 중랑구 용마산로115길 92 대왕전 지층 (망우동),2163.0,은하커피호프,20210500000000.0,U,2021-05-22 2:40,기타,208347.1957,455106.465,기타,-,-
168,영업,02 6890900,24.02,152815,서울특별시 구로구 개봉동 357-22,서울특별시 구로구 개봉로3길 40 (개봉동),8351.0,처갓집양념치킨 개봉2점,20220700000000.0,U,2021-12-06 23:07,통닭(치킨),187020.6006,442702.1423,,1410598920,4.45
