,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
103,영업,5587564,92.56,135908.0,서울특별시 강남구 역삼동 619-26번지 지상1층 ,서울특별시 강남구 테헤란로1길 40 (역삼동지상1층),6129.0,놀부부대강남시티점,20180900000000.0,U,2018-09-21 23:59,한식,202340.5979,444299.9438,한식,11803381,4.09
104,영업,,102.33,135917.0,서울특별시 강남구 역삼동 695-30번지 ,서울특별시 강남구 선릉로99길 12 1층 (역삼동),6149.0,머물다,20190100000000.0,U,2019-01-06 2:40,기타,204048.9403,444904.0751,기타,1081827017,4.81
105,영업,,25.74,135830.0,서울특별시 강남구 논현동 242-49번지 지하1층 ,서울특별시 강남구 선릉로127길 5-5 (논현동지하1층),6099.0,(주)박정민,20100500000000.0,I,2018-08-31 23:59,분식,203594.9727,445889.2964,분식,-,-
106,영업,,90.07,135811.0,서울특별시 강남구 논현동 13-8 지상2층 ,서울특별시 강남구 논현로149길 73 (논현동지상2층),6039.0,정원문어보쌈,20210300000000.0,U,2021-03-28 2:40,경양식,201950.3098,446025.9597,경양식,1432283405,4.31
107,영업,,17.0,135830.0,서울특별시 강남구 논현동 232-17 ,서울특별시 강남구 봉은사로37길 11 지하1층 (논현동),6109.0,다이노 컴퍼니,20220200000000.0,U,2022-02-23 2:40,기타,203162.7841,445202.1789,기타,1579547812,-
108,영업,,304.19,135915.0,서울특별시 강남구 역삼동 677-5 남전타운 ,서울특별시 강남구 언주로93길 21 남전타운 지하1층 (역삼동),6142.0,르네상스 티파니,20210300000000.0,I,2021-03-20 0:22,경양식,203495.9292,444569.7869,경양식,1034953136,-
109,영업,,82.64,135827.0,서울특별시 강남구 논현동 197-2번지 지상1층 ,서울특별시 강남구 강남대로114길 24 (논현동지상1층),6120.0,접수,20070100000000.0,I,2018-08-31 23:59,통닭(치킨),202256.8449,444874.0238,통닭(치킨),11462946,4.22
110,영업,,71.0,135825.0,서울특별시 강남구 논현동 143-16번지 지상1층 ,서울특별시 강남구 강남대로124길 3-6 지상1층 (논현동),6114.0,술이 그린 밤,20180200000000.0,I,2018-08-31 23:59,한식,201962.8529,445211.5278,한식,1160452164,3.52
111,영업,205571221,147.0,135907.0,서울특별시 강남구 역삼동 604-11번지 ,서울특별시 강남구 봉은사로 150 (역삼동),6125.0,삼정관광호텔,20011000000000.0,I,2018-08-31 23:59,중국식,202699.2261,444846.7642,중국식,11658929,4.3
112,영업,,124.75,135896.0,서울특별시 강남구 신사동 648-23,서울특별시 강남구 압구정로46길 71-1 3층 301호 (신사동),6020.0,우보테라스,20220800000000.0,U,2021-12-08 0:04,식육(숯불구이),203183.9335,446875.7384,,1501464880,-
113,영업,,23.85,135871.0,서울특별시 강남구 삼성동 78-4번지 청구아파트 ,서울특별시 강남구 영동대로128길 5 1층 106호 (삼성동 청구아파트),6078.0,제이키친,20171100000000.0,I,2018-08-31 23:59,경양식,205089.7823,446395.3915,경양식,36998145,4.32
114,영업,02  540 4308,58.35,135950.0,서울특별시 강남구 청담동 22-18 지상1층,서울특별시 강남구 선릉로146길 13 (청담동지상1층),6062.0,마날갈비,20220500000000.0,U,2021-12-04 22:02,일식,203536.7855,446643.7428,,1622738280,-
115,영업,,190.28,135877.0,서울특별시 강남구 삼성동 144-10번지 우정에쉐르지하1층101호 ,서울특별시 강남구 테헤란로77길 8 (삼성동우정에쉐르지하1층101호),6158.0,제니스,20140200000000.0,I,2018-08-31 23:59,한식,204778.383,444983.7642,한식,54688481,-
116,영업,02  516 3695,133.1,135818.0,서울특별시 강남구 논현동 89-18번지 지상2층 ,서울특별시 강남구 학동로 223 지상2층 (논현동),6053.0,강남옛날돈까스즉석떡볶이,20140800000000.0,I,2018-08-31 23:59,분식,202890.8131,445875.894,분식,35562779,4.23
117,영업,,178.15,135908.0,서울특별시 강남구 역삼동 619-30 ,서울특별시 강남구 봉은사로18길 90 3층 (역삼동 강남빌딩),6129.0,압구정 봉구비어 강남2호점,20210800000000.0,U,2021-08-25 2:40,통닭(치킨),202379.9568,444295.9247,통닭(치킨),-,-
118,영업,02 5553926,90.0,135935.0,서울특별시 강남구 역삼동 839-3 지상1층 ,서울특별시 강남구 강남대로62길 28 지상1층 (역삼동),6254.0,통돼지,20201200000000.0,U,2020-12-13 2:40,한식,202923.4442,443167.6122,한식,37792889,4.32
119,영업,,46.0,135821.0,서울특별시 강남구 논현동 116-7 ,서울특별시 강남구 학동로 313 지상1층 (논현동),6061.0,에이엔아더(A.N.OTHER),20220300000000.0,U,2022-03-26 2:40,기타,203239.3972,446003.0385,기타,1970653518,4.55
120,영업,,41.48,135839.0,서울특별시 강남구 대치동 889-41 ,서울특별시 강남구 선릉로 428 지상1층 (대치동),6192.0,바나프레소 선릉위워크점,20210300000000.0,I,2021-03-19 0:22,기타,204338.4037,444582.4249,기타,1460378167,4.44
121,영업,,103.8,135887.0,서울특별시 강남구 신사동 512-8 지상1층 ,서울특별시 강남구 강남대로154길 24 지상1층 (신사동),6035.0,PLOP(플롭),20220100000000.0,U,2022-01-30 2:40,까페,201794.5164,446182.3156,까페,1470380916,-
122,영업,,542.25,135955.0,서울특별시 강남구 청담동 118-19 ,서울특별시 강남구 도산대로81길 13 지상12층 (청담동),6011.0,피플더테라스(PEOPLE the terrace),20201100000000.0,U,2020-11-14 2:40,경양식,204131.9753,447013.8208,경양식,1825152608,4.56
123,영업,,182.4,135897.0,서울특별시 강남구 신사동 663-1 ,서울특별시 강남구 압구정로50길 23 지상1층 (신사동),6018.0,문워커 MOONWALKER,20200900000000.0,U,2020-09-23 2:40,키즈카페,203289.2451,447166.0715,키즈카페,1413727950,4.42
124,영업,02 5522233,293.83,135730.0,서울특별시 강남구 삼성동 159-7 현대백화점 ,서울특별시 강남구 테헤란로 517 현대백화점 지상10층 (삼성동),6164.0,도원style무역센터점,20211200000000.0,U,2021-12-11 2:40,중국식,205210.3588,445154.4223,중국식,36700248,4.41
125,영업,,61.54,135230.0,서울특별시 강남구 일원동 50 삼성서울병원 ,서울특별시 강남구 일원로 81 삼성서울병원 암병원 지하1층 (일원동),6351.0,푸드코트 FLAVOUR6 이가네떡볶이,20210500000000.0,I,2021-06-02 0:22,분식,207534.4946,442943.8604,분식,-,-
126,영업,,65.0,135950.0,서울특별시 강남구 청담동 31-30 룩희 819 ,서울특별시 강남구 삼성로 721 룩희 819 지상1층 (청담동),6067.0,이디야커피 청담역점,20210900000000.0,U,2021-09-26 2:40,기타,204276.46,446427.285,기타,1566366322,4.51
127,영업,02 5671700,54.92,135915.0,서울특별시 강남구 역삼동 669-18번지 지상1층 ,서울특별시 강남구 논현로94길 15 지상1층 (역삼동),6140.0,깐부치킨,20160300000000.0,I,2018-08-31 23:59,경양식,203249.7428,444499.1065,경양식,36949139,4.48
128,영업,5442448,26.7,135842.0,서울특별시 강남구 대치동 974 현대상가 1층 106호,서울특별시 강남구 삼성로64길 5 1층 106호 (대치동 현대상가),6191.0,현대옥 대치1호점,20210300000000.0,U,2021-03-25 2:40,한식,205321.8433,444292.4118,한식,32294184,4.44
129,영업,,107.93,135935.0,서울특별시 강남구 역삼동 826-37 쌍용플래티넘밸류 ,서울특별시 강남구 테헤란로4길 46 지상1층 127호 (역삼동 쌍용플래티넘밸류),6241.0,메종드 위스키,20201200000000.0,U,2020-12-26 2:40,기타,202619.0981,443688.6917,기타,1729338715,-
130,영업,,196.19,135954.0,서울특별시 강남구 청담동 87-7번지 ,서울특별시 강남구 선릉로152길 16 지상2층 (청담동),6014.0,프리미엄 호천당,20190500000000.0,I,2019-05-11 2:20,일식,203533.2936,446867.055,일식,-,-
131,영업,,80.76,135843.0,서울특별시 강남구 대치동 921-2 ,서울특별시 강남구 선릉로 334 지상1층 105호 (대치동),6199.0,주식회사 룸서비스딜리버리,20220200000000.0,I,2022-02-13 0:22,뷔페식,204500.203,444154.9209,뷔페식,-,-
132,영업,02  597 8553,68.46,135930.0,서울특별시 강남구 역삼동 792-71번지 지하1층 ,서울특별시 강남구 논현로71길 23-6 (역삼동지하1층),6249.0,매생이굴국밥,20080900000000.0,I,2018-08-31 23:59,한식,203253.8417,443551.8894,한식,-,-
133,영업,,51.3,135870.0,서울특별시 강남구 삼성동 75-8번지 ,서울특별시 강남구 봉은사로 507 지하1층 B104호 (삼성동 우림보보카운티),6086.0,사이드에이,20170300000000.0,I,2018-08-31 23:59,기타,204728.5538,445696.1962,기타,1948391099,4.73
134,영업,02 5564449,153.74,135845.0,서울특별시 강남구 대치동 943-24번지 신안메트로칸 지하107108호 ,서울특별시 강남구 테헤란로88길 10 (대치동신안메트로칸 지하107108호),6179.0,나오미,20150600000000.0,I,2018-08-31 23:59,경양식,205185.5697,444964.4387,경양식,18574515,-
135,영업,,258.52,135731.0,서울특별시 강남구 삼성동 159 코엑스 ,서울특별시 강남구 영동대로 513 코엑스 지상1층 E001a호 (삼성동),6164.0,주식회사 가배도 코엑스점,20210600000000.0,U,2021-06-10 2:40,기타,205130.5917,445590.0968,기타,-,-
136,영업,,229.89,135515.0,서울특별시 강남구 역삼동 786-17 경양빌딩 ,서울특별시 강남구 도곡로 239 경양빌딩 지상2층 (역삼동),6230.0,미시마2,20220100000000.0,I,2022-01-23 0:22,일식,203882.1501,443523.9582,일식,-,-
137,영업,,106.41,135937.0,서울특별시 강남구 역삼동 836-48번지 지상1층 ,서울특별시 강남구 강남대로62길 31 (역삼동지상1층),6254.0,곰바로곰탕,20200300000000.0,U,2020-03-15 2:40,한식,202938.0012,443201.2777,한식,1148852390,4.62
138,영업,02  546 3005,33.0,135954.0,서울특별시 강남구 청담동 91-9번지 ,서울특별시 강남구 도산대로 427 지상1층 (청담동),6016.0,파모소카페(Famoso Cafe'),20140800000000.0,I,2018-08-31 23:59,까페,203693.3163,446862.3396,까페,-,-
139,영업,,45.0,135835.0,서울특별시 강남구 대치동 316번지 ,서울특별시 강남구 삼성로 212 지1층 414243호 (대치동 은마상가비부럭),6284.0,서초 곤드레,20170800000000.0,I,2018-08-31 23:59,한식,205707.0894,443914.1941,한식,1632553160,4.26
140,영업,205442209,23.04,135891.0,서울특별시 강남구 신사동 577-0번지 ,서울특별시 강남구 논현로175길 25 (신사동),6030.0,방추,20190800000000.0,U,2019-08-25 2:40,경양식,202289.3845,447021.674,경양식,11721441,4.44
141,영업,,119.79,135516.0,서울특별시 강남구 일원동 687 소림빌딩,서울특별시 강남구 일원로 53 소림빌딩 지상4층 (일원동),6343.0,티의 수채화 TEA.CHAE,20220700000000.0,I,2021-12-06 23:02,한식,207166.1819,443012.9808,,1857219796,-
142,영업,,60.93,135956.0,서울특별시 강남구 청담동 101-7번지 ,서울특별시 강남구 도산대로81길 50 지상1층 (청담동),6010.0,카페드모네,20190900000000.0,I,2019-09-27 2:22,기타,203999.2396,447234.0744,기타,1394999756,-
143,영업,,19.32,135829.0,서울특별시 강남구 논현동 227-4번지 ,서울특별시 강남구 봉은사로33길 33 1층 26호 (논현동 양지직매상가),6107.0,여삼,20160700000000.0,I,2018-08-31 23:59,기타,203005.088,445311.31,기타,18389230,-
144,영업,7086142666,71.84,135913.0,서울특별시 강남구 역삼동 658-1 ,서울특별시 강남구 언주로107길 43 지상1층 (역삼동),6136.0,목포식당,20200900000000.0,U,2020-09-10 2:40,한식,203089.4203,444962.841,한식,12783829,4.3
145,영업,5462435,109.12,135897.0,서울특별시 강남구 신사동 657-10 지상2층 ,서울특별시 강남구 선릉로157길 27 (신사동지상2층),6018.0,크레이지타이 수아에피스,20210300000000.0,U,2021-03-20 2:40,경양식,203249.0448,447105.1622,경양식,-,-
146,영업,234438245,32.11,135900.0,서울특별시 강남구 압구정동 426-0번지 현대아파트상가2동지상1층104호 ,서울특별시 강남구 압구정로 151 (압구정동현대아파트상가2동지상1층104호),6001.0,본죽 압구정역점,20140200000000.0,I,2018-08-31 23:59,한식,202094.1802,447109.4973,한식,12987501,4.32
147,영업,234111993,63.13,135516.0,서울특별시 강남구 일원동 687-4번지 ,서울특별시 강남구 일원로9길 12 (일원동),6343.0,개성칡냉면,20180300000000.0,I,2018-08-31 23:59,한식,207231.3355,443037.2331,한식,35069717,4.45
148,영업,5650171,488.08,135924.0,서울특별시 강남구 역삼동 736-45 지하1층 ,서울특별시 강남구 논현로85길 28 (역삼동지하1층),6236.0,(주)동원홈푸드 삼정회계법인,20210200000000.0,U,2021-02-11 2:40,한식,203072.339,444068.3358,한식,-,-
149,영업,02  20506000,482.58,135910.0,서울특별시 강남구 역삼동 642 ,서울특별시 강남구 테헤란로25길 10 지상2층 (역삼동),6132.0,AC 키친,20220200000000.0,U,2022-02-19 2:40,경양식,203065.4391,444338.7398,경양식,1862165937,-
150,영업,02 5453336,1729.1,135819.0,서울특별시 강남구 논현동 91-18번지 ,서울특별시 강남구 도산대로 304 (논현동),6054.0,한우리외식산업(주),20180300000000.0,I,2018-08-31 23:59,한식,202997.6232,446553.1588,한식,183200209,-
151,영업,,134.26,135830.0,서울특별시 강남구 논현동 242-40 ,서울특별시 강남구 선릉로127길 11 지상1층 (논현동),6099.0,메가라운지,20211000000000.0,I,2021-10-14 0:22,기타,203545.7964,445910.2125,기타,1847575540,-
152,영업,314200307,181.67,135895.0,서울특별시 강남구 신사동 631-35 지하1층 ,서울특별시 강남구 도산대로45길 15 지하1층 (신사동),6021.0,파씨 공구일사(PASSI 0914),20210600000000.0,U,2021-06-11 2:40,경양식,203035.3983,446777.8261,경양식,-,-
153,영업,,229.06,135932.0,서울특별시 강남구 역삼동 820 지하1층 ,서울특별시 강남구 강남대로 412 (역삼동지하1층),6134.0,(주)우명에프엔씨(훗스테이크 강남역점),20211100000000.0,U,2021-11-03 2:40,한식,202345.7401,444144.5428,한식,-,-
154,영업,,320.76,135843.0,서울특별시 강남구 대치동 922-23번지 ,서울특별시 강남구 선릉로64길 5 지하1층 (대치동),6205.0,포차어게인,20180600000000.0,I,2018-08-31 23:59,한식,204586.86,443967.2748,한식,37604013,4.2
155,영업,,96.39,135953.0,서울특별시 강남구 청담동 71-20,서울특별시 강남구 영동대로137길 3 (청담동),6072.0,파파호,20220800000000.0,U,2021-12-07 23:03,한식,204814.8068,446616.8972,,11874037,4.29
156,영업,,65.25,135840.0,서울특별시 강남구 대치동 891-44번지 노벨빌딩 ,서울특별시 강남구 테헤란로78길 16 노벨빌딩 지하1층 B07호 (대치동),6194.0,청화당 대치 노벨빌딩점,20190300000000.0,U,2019-03-22 2:40,중국식,204828.0026,444777.6186,중국식,-,-
157,영업,02 5561466,94.49,135909.0,서울특별시 강남구 역삼동 637-35번지 ,서울특별시 강남구 강남대로94길 73 (역삼동),6131.0,오부찌,20170500000000.0,I,2018-08-31 23:59,한식,202866.3852,444289.1263,한식,1192671730,4.43
158,영업,02  539 5006,66.11,135502.0,서울특별시 강남구 대치동 997-9번지 ,서울특별시 강남구 테헤란로108길 11 지상1층 101호 (대치동),6175.0,비마이게스트(be my guest),20170500000000.0,I,2018-08-31 23:59,기타,205779.0077,445168.6442,기타,31514720,4.39
159,영업,02  518 0082,36.0,135820.0,서울특별시 강남구 논현동 111-22 ,서울특별시 강남구 선릉로 717 지상1층 (논현동),6059.0,닭장수후라이드 강남구청점,20201200000000.0,U,2020-12-26 2:40,호프/통닭,203510.3822,446273.7914,호프/통닭,1448768432,4.29
160,영업,02 5180255,71.4,135822.0,서울특별시 강남구 논현동 135-5번지 ,서울특별시 강남구 강남대로128길 84 (논현동),6113.0,천린,20170400000000.0,I,2018-08-31 23:59,중국식,202414.7944,445574.6276,중국식,18556895,4.33
161,영업,02  525 4949,132.23,135854.0,서울특별시 강남구 도곡동 411-14번지 지상1층 ,서울특별시 강남구 남부순환로 2728 지상1층 (도곡동),6296.0,매드후라이치킨,20180700000000.0,I,2018-08-31 23:59,기타,203851.7029,442606.1952,기타,1722598533,4.28
162,영업,,142.79,135830.0,서울특별시 강남구 논현동 231-0번지 지상1층 ,서울특별시 강남구 봉은사로37길 28 (논현동지상1층),6108.0,소공동 뚝배기,20180600000000.0,I,2018-08-31 23:59,한식,203109.4501,445315.2664,한식,34464203,4.19
163,영업,02  560 3480,79.54,135513.0,서울특별시 강남구 역삼동 701번지 ,서울특별시 강남구 언주로 508 지하1층 (역삼동 서울상록회관),6152.0,매반생면,20170400000000.0,I,2018-08-31 23:59,한식,203746.5376,444628.0781,한식,36342785,4.45
164,영업,,24.24,135888.0,서울특별시 강남구 신사동 524-37번지 신라빌딩지상1층 ,서울특별시 강남구 압구정로10길 18 (신사동신라빌딩지상1층),6028.0,몽리,20061100000000.0,I,2018-08-31 23:59,경양식,201857.9934,446686.335,경양식,31663488,4.5
165,영업,,102.35,135897.0,서울특별시 강남구 신사동 661-18 정동상가,서울특별시 강남구 압구정로50길 7 정동상가 지상2층 18호 (신사동),6018.0,소스(SAUCE),20220400000000.0,I,2021-12-03 23:05,호프/통닭,203343.1644,447278.9683,,13150169,4.39
