상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,별점
영업,7078080684,14.5,156838,서울특별시 동작구 상도동 181-15 ,서울특별시 동작구 장승배기로 68 1층 (상도동),6963.0,건강한하루김밥,20201000000000.0,U,2020-10-24 2:40,김밥(도시락),194597.1781,444612.8455,김밥(도시락),-,-
영업,02 8251566,15.96,156807,서울특별시 동작구 대방동 45-1 ,서울특별시 동작구 등용로14길 50 (대방동),6932.0,이도령양념통닭,20211200000000.0,U,2021-12-14 2:40,통닭(치킨),194112.7224,445546.9829,통닭(치킨),18736053,4.38
영업,,92.56,156861,서울특별시 동작구 흑석동 184-8번지 ,서울특별시 동작구 흑석로 101-10 1층 (흑석동),6910.0,리버풀펍,20180600000000.0,I,2018-08-31 23:59,호프/통닭,196465.5445,445107.9496,호프/통닭,1104074850,4.66
영업,,30.22,156801,서울특별시 동작구 노량진동 119-4번지 1층 ,서울특별시 동작구 노량진로16길 35 (노량진동 1층),6923.0,노량진점 역전우동 0410,20181100000000.0,U,2018-12-02 2:40,분식,194982.0037,445531.9257,분식,33167023,4.47
영업,02 5938117,54.48,156814,서울특별시 동작구 사당동 72-16 ,서울특별시 동작구 동작대로33가길 25 (사당동),6996.0,아서원,20201200000000.0,U,2020-12-24 2:40,중국식,198315.1617,443168.4313,중국식,-,-
영업,,83.54,156800,서울특별시 동작구 노량진동 67-10번지 ,서울특별시 동작구 노량진로 155 1층 (노량진동),6902.0,전설의짬뽕 노량진,20190300000000.0,I,2019-03-06 2:21,중국식,194907.4381,445746.9321,중국식,1722507864,4.37
영업,070 45260601,18.0,156819,서울특별시 동작구 사당동 257-27 ,서울특별시 동작구 사당로17가길 16 1층 (사당동),7004.0,따띠삼겹 사당점,20201200000000.0,U,2020-12-11 2:40,한식,197546.7045,442426.3595,한식,1556956858,4.42
영업,02 5832002,78.85,156825,서울특별시 동작구 사당동 1029-23번지 ,서울특별시 동작구 동작대로7길 20 (사당동),7015.0,동래해물파전,20171200000000.0,I,2018-08-31 23:59,한식,198202.4252,441949.8492,한식,-,-
영업,205212094,64.83,156827,서울특별시 동작구 사당동 1042-4번지 ,서울특별시 동작구 사당로30길 159 (사당동),7025.0,사당돈,20200400000000.0,U,2020-04-09 2:40,한식,198231.0811,441722.7038,한식,1293051430,4.52
영업,,69.5,156824,서울특별시 동작구 사당동 1003-39 ,서울특별시 동작구 사당로 286 1층 (사당동),7013.0,신의주찹쌀순대 이수,20220300000000.0,U,2022-03-10 2:40,한식,198107.1252,442442.4666,한식,1230064626,-
영업,,31.36,156827,서울특별시 동작구 사당동 1039-1번지 ,서울특별시 동작구 동작대로7길 83 (사당동),7025.0,포차&오뎅,20121100000000.0,I,2018-08-31 23:59,호프/통닭,197999.8296,441709.98,호프/통닭,36609614,4.52
영업,,29.7,156030,서울특별시 동작구 상도동 486-6 ,서울특별시 동작구 상도로 351 (상도동),6977.0,본죽&비빔밥 숭실대역점,20220200000000.0,U,2022-02-13 2:40,한식,195782.1164,443907.3564,한식,1941429100,-
영업,02 8218878,38.97,156844,서울특별시 동작구 상도동 256-41 ,서울특별시 동작구 성대로 40 1층 (상도동),7044.0,대륙서점,20200800000000.0,U,2020-08-15 2:40,기타,194030.2707,444085.5983,기타,18757367,4.41
영업,02 8127122,71.36,156030,서울특별시 동작구 상도동 490-5 ,서울특별시 동작구 상도로58길 2 2층 (상도동),7040.0,샤이바나딜리버리,20210800000000.0,U,2021-08-14 2:40,일식,195791.5271,443761.1832,일식,1034555118,4.42
영업,02  812 3903,196.14,156030,서울특별시 동작구 상도동 504-2번지 ,서울특별시 동작구 상도로61길 44 (상도동),7027.0,짚동가리쌩주,20200600000000.0,U,2020-06-13 2:40,호프/통닭,196146.8985,443610.214,호프/통닭,12964785,4.38
영업,02 8126842,14.04,156800,서울특별시 동작구 노량진동 85-6번지 ,서울특별시 동작구 노량진로14가길 14 (노량진동),6923.0,맘스터치,20130500000000.0,I,2018-08-31 23:59,한식,194909.2496,445592.4636,한식,32350121,4.41
영업,208225411,27.36,156848,서울특별시 동작구 신대방동 377-1 ,서울특별시 동작구 여의대방로24길 10-4 (신대방동),7056.0,종가집,20211100000000.0,U,2021-11-18 2:40,분식,192914.6897,443981.6659,분식,1242448353,4.37
영업,,19.24,156813,서울특별시 동작구 노량진동 330번지 삼익프라자지하 10호 ,서울특별시 동작구 만양로 84 (노량진동 삼익프라자지하 10호),6914.0,배길식당,20200300000000.0,U,2020-03-21 2:40,분식,195079.2655,445413.2884,분식,1066247108,4.51
영업,232806888,33.0,156857,서울특별시 동작구 흑석동 43-21 1층 ,서울특별시 동작구 서달로14길 46 (흑석동 1층),6979.0,고깃집,20211100000000.0,U,2021-11-19 2:40,한식,196872.3807,445000.5865,한식,1155748870,4.66
영업,,27.59,156815,서울특별시 동작구 사당동 77-12 ,서울특별시 동작구 동작대로29나길 35 1층 (사당동),6997.0,홍콩참치만두,20200700000000.0,U,2020-07-31 2:40,중국식,198214.57,443054.4573,중국식,1129306476,4.34
영업,02 8230020,28.12,156847,서울특별시 동작구 신대방동 342-21번지 ,서울특별시 동작구 보라매로 82 (신대방동),7053.0,연경,20180600000000.0,I,2018-08-31 23:59,중국식,193560.659,443834.5392,중국식,1345497418,4.18
영업,,92.4,156854,서울특별시 동작구 신대방동 690-16번지 1층 ,서울특별시 동작구 대림로 36-1 (신대방동),7070.0,힐링푸드,20150300000000.0,I,2018-08-31 23:59,기타,191921.4808,442825.3014,기타,20853696,4.44
영업,02 8269555,48.64,156800,서울특별시 동작구 노량진동 39-1번지 ,서울특별시 동작구 노량진로12길 12 (노량진동),6928.0,사천성,20190700000000.0,U,2019-07-27 2:40,중국식,194471.3823,445611.2191,중국식,1436411035,-
영업,,8.99,156806,서울특별시 동작구 노량진동 309-4번지 ,서울특별시 동작구 장승배기로 117 (노량진동),6936.0,맛파오통닭,20190100000000.0,U,2019-01-09 2:40,호프/통닭,194615.8502,445089.4772,호프/통닭,279586755,4.38
영업,02  821 7838,33.0,156808,서울특별시 동작구 대방동 335-15 ,서울특별시 동작구 상도로 77 (대방동),6953.0,구구족 신대방삼거리역점,20200900000000.0,U,2020-10-01 2:40,탕류(보신용),193671.3734,444190.6705,탕류(보신용),1127726005,4.3
영업,,77.38,156815,서울특별시 동작구 사당동 89-56,서울특별시 동작구 동작대로31길 21 2층 (사당동),6997.0,베어스타코이수사당점,20220400000000.0,I,2021-12-03 23:05,기타,198263.6523,442957.0799,,1598150457,-
영업,,18.63,156851,서울특별시 동작구 신대방동 492-207번지 ,서울특별시 동작구 여의대방로 24 (신대방동),7065.0,옛날짜장,20180200000000.0,I,2018-08-31 23:59,분식,192067.5646,443549.9029,분식,20668686,4.41
영업,,24.0,156826,서울특별시 동작구 사당동 1030-20번지 ,서울특별시 동작구 동작대로 43 1층 (사당동),7015.0,바불리옛날왕만두,20181000000000.0,I,2018-10-03 2:36,분식,198279.2662,442017.9251,분식,1589473005,4.47
영업,02 8136266,70.46,156857,서울특별시 동작구 흑석동 51-1,서울특별시 동작구 서달로14나길 8 (흑석동),6979.0,엉터리 한우짝갈비 흑석점,20220300000000.0,U,2021-12-02 21:01,한식,196720.344,445064.652,,1191011624,-
영업,02  822 5888,72.6,156808,서울특별시 동작구 대방동 344-5,서울특별시 동작구 알마타길 13-5 1층 (대방동),6939.0,북촌손만두 대방역점,20220800000000.0,U,2021-12-08 0:03,한식,193437.8094,445464.5297,,1468687091,4.24
영업,,37.11,156010,서울특별시 동작구 신대방동 719 동작상떼빌아파트 ,서울특별시 동작구 신대방1가길 38 106동 1층 111호 (신대방동 동작상떼빌아파트),7072.0,요거트월드,20210600000000.0,I,2021-07-02 0:23,기타,191691.6784,442818.1137,기타,1664714598,4.68
영업,02  62652000,32.7,156010,서울특별시 동작구 신대방동 719 성원상떼빌 105동 112호,서울특별시 동작구 신대방1가길 38 105동 112호 (신대방동성원상떼빌),7072.0,흑돈연가,20201100000000.0,U,2020-11-04 2:40,한식,191691.6784,442818.1137,한식,1306716352,3.94
영업,,53.0,156030,서울특별시 동작구 상도동 315-22 ,서울특별시 동작구 성대로2길 7 (상도동),7042.0,만년닭강정(신대방삼거리역점),20211000000000.0,U,2021-10-17 2:40,기타,193893.764,444126.4685,기타,1069262495,4.3
영업,,35.52,156090,서울특별시 동작구 사당동 1147 (B203호) ,서울특별시 동작구 사당로9가길 55 (사당동(B203호)),7003.0,은혜식당,20201100000000.0,U,2020-11-07 2:40,한식,197132.8695,442747.5215,한식,19033349,4.35
영업,,61.26,156728,서울특별시 동작구 신대방동 395-66번지 보라매삼성쉐르빌 1층 102103호 ,서울특별시 동작구 보라매로5길 43 (신대방동보라매삼성쉐르빌 1층 102103호),,포메인보라매점,20160400000000.0,I,2018-08-31 23:59,기타,193153.177,443251.1214,기타,18749103,4.29
영업,,80.4,156841,서울특별시 동작구 상도동 211-207번지 태성빌딩 ,서울특별시 동작구 양녕로28길 8 1층 (상도동),7036.0,하루엔소쿠 상도점,20190700000000.0,I,2019-07-26 2:21,일식,195020.5403,444084.2089,일식,1066650519,4.43
영업,,35.0,156819,서울특별시 동작구 사당동 252-3 1층 ,서울특별시 동작구 사당로13길 15 (사당동 1층),7004.0,워너커피남성역점,20211200000000.0,U,2021-12-14 2:40,까페,197488.44,442517.3964,까페,37774755,4.58
영업,7087229771,82.72,156843,서울특별시 동작구 상도동 248-14 ,서울특별시 동작구 성대로1길 4 (상도동),6959.0,대패상회,20211000000000.0,U,2021-10-31 2:40,호프/통닭,193983.2455,444228.3733,호프/통닭,1390654548,-
영업,02 5338892,85.53,156816,서울특별시 동작구 사당동 145-29 ,서울특별시 동작구 동작대로27가길 35 (사당동),7008.0,보드람치킨,20210900000000.0,U,2021-09-11 2:40,통닭(치킨),198266.3726,442651.7059,통닭(치킨),11803167,4.33
영업,02 8158590,23.33,156811,서울특별시 동작구 대방동 407-43,서울특별시 동작구 여의대방로24길 97 (대방동),7055.0,한식뷔페식당,20220600000000.0,U,2021-12-05 23:06,분식,193337.5211,444092.5913,,1573883323,4.09
영업,,20.0,156824,서울특별시 동작구 사당동 1008-1 태성카쎈타 ,서울특별시 동작구 동작대로17길 5 태성카쎈타 1층 (사당동),7014.0,봄밤,20200700000000.0,I,2020-08-01 0:23,기타,198261.9386,442267.0188,기타,1084643439,-
영업,,118.32,156030,서울특별시 동작구 상도동 486-3 준콤숭실빌딩 ,서울특별시 동작구 상도로 349-1 준콤숭실빌딩 1 2층 (상도동),6977.0,60계 서울상도점,20201200000000.0,I,2020-12-12 0:23,호프/통닭,195778.2235,443919.0444,호프/통닭,1843809652,4.52
영업,,53.0,156801,서울특별시 동작구 노량진동 118-26번지 ,서울특별시 동작구 만양로14가길 9 (노량진동),6913.0,모던통닭노량진점,20171000000000.0,I,2018-08-31 23:59,호프/통닭,195074.6754,445535.5881,호프/통닭,1324887237,4.53
영업,,26.4,156830,서울특별시 동작구 상도1동 753 1층 ,서울특별시 동작구 상도로 277 (상도1동 1층),6968.0,케이콜라보김밥상도점,20211200000000.0,U,2021-12-08 2:40,분식,195365.9445,444506.0619,분식,-,-
영업,02 5875242,120.1,156824,서울특별시 동작구 사당동 1006-10번지 ,서울특별시 동작구 동작대로23길 17 (사당동),7013.0,군선생 이수역 9번 출구점,20181000000000.0,U,2018-10-27 2:37,한식,198226.0153,442433.2213,한식,36304978,-
영업,02   8245344,202.0,156800,서울특별시 동작구 노량진동 59-29 외 2필지 2층,서울특별시 동작구 노량진로 144 (노량진동 외 2필지 2층),6922.0,설빙 노량진점,20220500000000.0,U,2021-12-04 22:06,까페,194787.3399,445690.2374,,35271885,4.45
영업,,90.0,156844,서울특별시 동작구 상도동 303-27번지 ,서울특별시 동작구 국사봉길 70 2층 (상도동),7052.0,백억집,20200300000000.0,I,2020-03-19 0:23,기타,193789.6817,443843.3315,기타,-,-
영업,02 8248539,28.49,156801,서울특별시 동작구 노량진동 117-31번지 ,서울특별시 동작구 만양로14가길 30-3 (노량진동),6913.0,오이시,20180200000000.0,I,2018-08-31 23:59,분식,195067.4606,445633.3846,분식,20501490,4.42
영업,02 8158866,71.8,156030,서울특별시 동작구 상도동 502-2 ,서울특별시 동작구 상도로61길 23 1층 (상도동),7027.0,부리또집(BURRITO ZIP),20200800000000.0,U,2020-08-08 2:40,한식,196060.4627,443653.8811,한식,-,-
영업,,50.91,156843,서울특별시 동작구 상도동 355-15 ,서울특별시 동작구 상도로 128 지하1층 (상도동),6959.0,테트리스찜닭 동작점,20200900000000.0,I,2020-09-18 0:23,한식,194114.5697,444383.7671,한식,1631270916,4.73
영업,,15.0,156815,서울특별시 동작구 사당동 91-41번지 ,서울특별시 동작구 동작대로31길 32 1층 (사당동),6997.0,소소정,20191000000000.0,I,2019-10-10 0:22,한식,198224.5741,442989.9215,한식,1703476684,4.14
영업,5929423,19.14,156824,서울특별시 동작구 사당동 708-404 ,서울특별시 동작구 사당로17가길 12 (사당동),7004.0,전주보리밥,20201200000000.0,U,2020-12-09 2:40,한식,197577.3702,442413.8468,한식,867630692,-
영업,,31.87,156860,서울특별시 동작구 흑석동 181-1 ,서울특별시 동작구 서달로15길 23 (흑석동),6972.0,쿠로,20201100000000.0,U,2020-11-20 2:40,한식,196547.6883,445149.1798,한식,37638091,-
영업,,178.2,156030,서울특별시 동작구 상도동 505-1번지 ,서울특별시 동작구 사당로 28 2층 (상도동),7027.0,케이크팝,20190400000000.0,I,2019-04-10 2:20,기타,196167.8474,443639.5685,기타,1649187599,4.57
영업,,179.51,156827,서울특별시 동작구 사당동 1043-6 지하1층 ,서울특별시 동작구 동작대로1길 15 (사당동 지하1층),7025.0,벨아미,20210400000000.0,U,2021-04-08 2:40,경양식,198197.3663,441663.189,경양식,33703490,4.68
영업,02 8125354,25.6,156841,서울특별시 동작구 상도동 209-14 ,서울특별시 동작구 양녕로25길 2-8 지하1층 (상도동),7048.0,다와분식,20201100000000.0,U,2020-11-13 2:40,분식,194900.2519,444070.2658,분식,1341619819,4.3
영업,,19.8,156838,서울특별시 동작구 상도동 204-29,서울특별시 동작구 장승배기로 38-1 (상도동),6963.0,해성식당,20220500000000.0,I,2021-12-04 22:09,한식,194737.6703,444371.6877,,1270941722,4.58
영업,02 8156555,16.01,156804,서울특별시 동작구 노량진동 261-10 ,서울특별시 동작구 노량진로8길 28 (노량진동),6930.0,백가네해물칼국수,20211200000000.0,U,2021-12-14 2:40,한식,194347.0685,445597.5115,한식,18752808,4.12
영업,,99.0,156831,서울특별시 동작구 상도동 19-17번지 ,서울특별시 동작구 만양로 17 지하1층 B01호 (상도동),6921.0,브라운필투(Brownpill Two),20200600000000.0,U,2020-06-24 2:40,기타,195262.4214,444891.4342,기타,-,-
영업,,47.5,156871,서울특별시 동작구 상도1동 798-1 1층 ,서울특별시 동작구 상도로 290 (상도1동 1층),7032.0,스테이다다 룸투어,20210900000000.0,U,2021-09-17 2:40,일식,195385.6503,444387.5374,일식,1154758422,-
영업,,109.2,156824,서울특별시 동작구 사당동 1006-11번지 미광빌딩 ,서울특별시 동작구 동작대로23길 15 1층 (사당동),7013.0,장미맨숀 이수점,20200100000000.0,I,2020-01-19 0:23,기타,198239.646,442433.4923,기타,1290155092,4.51
영업,7047972285,17.2,156030,서울특별시 동작구 상도동 317-2 ,서울특별시 동작구 국사봉1길 58 지상1층 (상도동),7042.0,워너커피,20201000000000.0,U,2020-10-30 2:40,경양식,193852.0798,444068.2428,경양식,36854244,4.54
영업,,28.62,156823,서울특별시 동작구 사당동 318-74,서울특별시 동작구 사당로16길 15 1층 (사당동),7011.0,남성구퉁이,20220500000000.0,U,2021-12-06 0:04,한식,197594.822,442284.2501,,1060021869,4.77
영업,02 8248592,67.26,156800,서울특별시 동작구 노량진동 57-1 ,서울특별시 동작구 노량진로 140 제1동 제107호 (노량진동),6922.0,계경순대국 노량진메가스터디점,20210200000000.0,U,2021-02-03 2:40,한식,194772.9754,445623.0802,한식,364698664,4.42
영업,,38.5,156851,서울특별시 동작구 신대방동 498-9,서울특별시 동작구 여의대방로 86-1 (신대방동),7063.0,BHC치킨(보라매역점),20220600000000.0,U,2021-12-05 23:06,통닭(치킨),192534.5873,443841.0688,,1422365039,4.4
