,업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,위도,경도,행정구,행정동,검색명,식당아이디
43,8210,다사랑분식,1,한식,서울특별시 관악구 난우길 18 (신림동),852-5010,난곡동 세이브마트 주변에 위치,영업시간 : 오전 8시 ~ 오후 9시 배달 : 불가능 주차 : 불가능 예약 : 가능 카드 : 불가능 좌석수 : 8석 휴무일 : 일요일    ,▷관악구 평균가격보다 20%이상 파격 저렴 ▷영등포시장에서 신선하고 저렴한 재료를 구입하여 어머니의 손맛으로 음식 제공 ▷다른 품목도 저렴. 이용자 많음,8,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703171618.jpg,37.4745872,126.9187257,관악구,신림동,관악구 신림동 다사랑분식,1731458229
44,8188,수제비손칼국수,1,한식,서울특별시 관악구 인헌4길 3 (봉천동),876-2517,원당시장' 주변에 위치,영업시간 : 오전 9시 ~ 오후 9시 배달 : 불가능 주차 : 불가능 예약 : 가능 카드 : 가능 휴무일 : 일요일 좌석 : 6석     ,▷전통시장(원당시장) 주변에 위치 ▷식재료를 원당시장에서 저렴하게 구입 ▷관악구 평균가격보다 10% 저렴,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703160518.jpg,37.4744541,126.9666007,관악구,봉천동,관악구 봉천동 수제비손칼국수,32875906
45,8136,미미치킨,4,기타외식업(다방패스트푸드등),서울특별시 서초구 서초대로 108 (방배동),586-7130,7호선 내방역1번출구.,영업시간 :16:00~02:00 좌석수 :25 휴무일 :연중무휴 배달 :불가 예약 :가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 : ,하림닭 사용하여 주인부부 직접조리연예인들도 많이 찾는 등 맛에 자신있음  미국에 2호점 개설,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703112755.jpg,37.48752619,126.9942016,서초구,방배동,서초구 방배동 미미치킨,18374204
46,8097,미성각,2,중식,서울특별시 도봉구 노해로 389 (창동),02-996-7766,1호선 4호선 창동역 1번출구에서 335m,영업시간 : 11:00~21:00 좌석수 : 단체석 휴무일 : 연중무휴 배달 : 가능 예약 : 가능 카드 : 가능 주차 : 불가 홈페이지 주소 : 무 전자우편주소 :    ,식당에서 먹을시 저렴한 가격으로 짜장면짬뽕을 맛볼수 있는 업소로 배달시 가격을 차등하여 적용함,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120620154616.jpg,37.65276817,127.0513356,도봉구,창동,도봉구 창동 미성각,20603907
47,8082,도봉산콩나물국밥,1,한식,서울특별시 도봉구 도봉로181길 53 (도봉동),02-955-9335,1호선 도봉역 1번출구에서 680m,영업시간 : 08:30-22:00 좌석수 : 단체석 휴무일 :  배달 : 무 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :     ,도봉산 시장 속으로 들어가면 도봉산콩나물국집이 위치해  있음. 속 쓰리고 따뜻한 국물이 생각날 때 찾으면 좋을 듯.,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120620141021.jpg,37.68461676,127.0429647,도봉구,도봉동,도봉구 도봉동 도봉산콩나물국밥,21559544
48,7428,신왕짜장,2,중식,서울특별시 관악구 난곡로 105 (신림동),839-9989,신림종합복지관 맞은 편,영업시간 : 오전 10시 ~ 오후 9시 좌석수 : 50석 휴무일 : 매주 화요일 배달 : 불가 카드 : 가능 주차 : 불가능 예약 : 가능   ,▷관악구 평균가격보다 10%이상 파격 저렴 ▷신림종합복지관 맞은편 도로변에 있어 찾기 쉬움,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20101214111844.JPG,37.46495151,126.9191076,관악구,신림동,관악구 신림동 신왕짜장,-
49,8697,학생회관분식,1,한식,서울특별시 강동구 구천면로 404 (천호동) 11호,02-486-4062,명일역 사거리에서 성덕여상 골목으로 들어오시면 됩니다.,영업시간 : 11시30분 ~ 22시 좌석수 : 30석 휴무일 : X 배달 : X 예약 : X 카드 : O 주차 :어려움 홈페이지 주소 : X 전자우편주소 : X  ,저렴한 가격에 푸짐한 양으로 단골손님 많음. 작은 가게지만 깨끗한 업소위생관리와 친절도로 손님 만족도 높음. 학생 500원할인메뉴 다양. ★★짜장떡볶이 추천메뉴★★,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20140428193001.jpg,37.5505255,127.1434647,강동구,천호동,강동구 천호동 학생회관분식,36004162
50,8119,참참치킨,4,기타외식업(다방패스트푸드등),서울특별시 서대문구 세검정로 49-1 (홍제동),396-9285,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : ,종업원을 두지 않고 직접 운영하여 인건비를 절감하고 프랜차이즈 치킨업체처럼 광고비에 많이 투자 하지 않고 저렴한 가격으로 입소문을 통해 박리다매 ,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120621152036.JPG,37.59255155,126.9465452,서대문구,홍제동,서대문구 홍제동 참참치킨,20343664
51,7899,길손한정식,1,한식,서울특별시 구로구 고척로40길 33-5 (고척동),02-2625-0277,개봉북지점 기업은행 전주상회 안쪽,영업시간 :11:00~22:00 좌석수 :60석 휴무일 :명절만 배달 :근교 가능 예약 :가능 카드 :가능 주차 :개봉주민센터주차장 2대 가능 홈페이지 주소 : X 전자우편주소 : X  ,가격이 저렴하고 청결 신선한 재료를 사용,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20111222080111.JPG,37.5016661,126.851131,구로구,고척동,구로구 고척동 길손한정식,36004740
52,7653,제주흑돼지,1,한식,서울특별시 영등포구 영중로4길 5 (영등포동3가),02-2678-0610,영등포역(신세계백화점) 맞은편 음식점 밀집지역에 위치,영업시간 : 11:00-23:00 좌석수 : 30석 휴무일 : 휴무없음 배달 : 불가  예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : 전자우편주소 : 기타 :가격동결로 물가안정에 동참  ,#NAME?,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20121108163922.jpg,37.51730064,126.9069661,영등포구,영등포동,영등포구 영등포동 제주흑돼지,1984246053
53,879,감베로니,3,경양식일식,서울특별시 용산구 한강대로81길 5 (갈월동),3273-1791       , 남영동 전철역(1호선)에서 골목 약 200m 거리,영업시간 :10:00~22:00 좌석수 : 20석 휴무일 : 첫째주 일요일 배달 : 불가 예약 :예약환영 카드 : 카드 사용 가능 주차 : 불가  ,깨끗하고 친절하며 청결한 위생관리와 신선하고 좋은 재료를 매일 엄선하여 제공,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20130708102922.jpg,37.54297934,126.9719461,용산구,갈월동,용산구 갈월동 감베로니,13575194
54,8140,더구어,1,한식,서울특별시 서초구 효령로31길 58 (방배동),3474-9293,2호선 방배역3번출구 먹자골목 500m오시면 방배아크로비스타 앞.,영업시간 :11:00~24:00 좌석수 :100 휴무일 :연중무휴 배달 :불가 예약 :가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 : ,저렴한가격으로 인근대학생 손님들에게 인기가 많음   7년전가격을 현재까지 유지,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703113029.jpg,37.48368318,126.9955076,서초구,방배동,서초구 방배동 더구어,-
55,7901,대형갈비,1,한식,서울특별시 구로구 구로동로 100 (구로동),02-864-0719,구로4동 우체국옆 우리은행쪽 SK골목길,영업시간 : 08:00~22:30 좌석수 : 80석 휴무일 : 첫째주 월요일.명절 배달 : 불가 예약 : 가능 카드 : 가능 주차 : 불가 홈페이지 주소 : X 전자우편주소 : X ,가격이 저렴하고 청결,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20111222080034.jpg,37.48759022,126.8851105,구로구,구로동,구로구 구로동 대형갈비,1163016048
56,7903,명가영양돌솥밥,1,한식,서울특별시 구로구 구로동로18길 12 (구로동),02-858-5977,구로4동우체국옆 우리은행 구로동로18길 좌회전 우측,영업시간 : 10:00~22:00 좌석수 : 10석 휴무일 : 매월첫째주 월요일만 명절 배달 : 불가 예약 : 가능 카드 : 가능 주차 : 불가 홈페이지 주소 : X 전자우편주소 : X  ,가격이 저렴하고 청결,7,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120109182543.jpg,37.48809371,126.8852126,구로구,구로동,구로구 구로동 명가영양돌솥밥,20849349
57,7541,삼성회관,1,한식,서울특별시 중구 청구로3길 16 (신당동),02-2231-8520,청구역 3번출구에서 삼성아파트방향으로 70미터,○ 영업시간 :11:00~22:00 (휴무일 : 매월 24째주 일요일) ○ 좌석수 : 40석 ○ 배달 : 불가 ○ 주차 : 불가 ○ 기타: 예약 가능 카드 가능  ,친절하신 주인이 모든 음식을 직접 조리합니다. 김치까지두요!,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220511194451.jpg,37.558876,127.0153513,중구,신당동,중구 신당동 삼성회관,18703031
58,4019,백리향,2,중식,서울특별시 성동구 상원6길 10-1 (성수동1가),498-1013     ,뚝섬역 4번출구로부터 2분거리,영업시간 : 11:30~20:00 좌석수 : 28석 휴무일 : 매주 일요일 배달 : X 예약 : ○ 카드 : X 주차 : X     ,주인이 시장에서 식자재 직접 조달 가격저렴 ,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/백리향.jpg,37.54875821,127.0493636,성동구,성수동,성동구 성수동 백리향,1124909929
59,2322,동해루,2,중식,서울특별시 성동구 왕십리로19길 8-1 (행당동),2292-5342       ,한양대학교에서 왕십리 방면으로 300m  국철 다니는 굴다리 건너편 골목으로 10m위쪽에 위치함,영업시간 : 11:00~23:00 좌석수 : 40석 휴무일 : 매월 첫째셋째 화요일 배달 : x 예약 : X 카드 : X 주차 : X     ,쾌적한 환경 친절하며 소박한 업소 맛깔스러움 음식 가격의 인상없이 작년가격으로 자장면 등을 맛 볼 수 있음 주인이 시장에서 식자재 직접 조달,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/00002322.jpg,37.5575285,127.0385979,성동구,행당동,성동구 행당동 동해루,18777124
60,443,무진장,3,경양식일식,서울특별시 용산구 원효로 212 (원효로2가),712-8814        , 구 용산구청 사거리 (구청 사거리에서 전자상가 쪽으로 50m 위치)  버스정류장(신계대림아파트) 하차 ,영업시간 : 11:00~22:00 좌 석 수 : 84석 휴 무 일 : 없음 배    달 : 불가 예    약 : 예약환영 카    드 : 카드사용 가능 주차 : 없음 홈페이지 주소 : 전자우편주소 : ,청결한 위생관리와 매일 싱싱한 재료로 요리하며 종업원 모두가 성심성의껏 손님을 대함,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20110727150223.JPG,37.53747293,126.9656648,용산구,원효로,용산구 원효로 무진장,18141856
61,7850,청해루,2,중식,서울특별시 송파구 거마로20길 17 (마천동),404-5586,전철노선:5호선 마천역 1번출구 마천1동 주민센터방면 버스노선:3316.3315.3416.3214.3318.3317.5  마천사거리 농협뒷편.마천시장인접'  ,영업시간:11:00~21:00 휴무일: 매주 화요일 좌  석:48석 배  달:불가 주  차: 2대 가능, 예약 :가능 카드 :가능   ,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703114037.JPG,37.49757895,127.1486662,송파구,마천동,송파구 마천동 청해루,18891787
62,7911,설가네부대찌개,1,한식,서울특별시 구로구 경인로 318-9 (개봉동),02-2613-2246,1호선 개봉역에서 하차 개봉사거리 k컨벤션 옆,영업시간 : 10:30~22:00 좌석수 : 52석 휴무일 : 매주 일요일 배달 : 불가(가끔 가능) 예약 : 가능 카드 : 가능 주차 : 가능 홈페이지 주소 : X 전자우편주소 : X   ,위생관리를 철저하게 하며 고객에게 부담되지않는 합리적인 가격,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20111222075818.JPG,37.49673304,126.8557302,구로구,개봉동,구로구 개봉동 설가네부대찌개,18458904
63,7731,태능숯불갈비,1,한식,서울특별시 동대문구 고산자로30길 17 (용두동),966-5687,동대문구청 후문쪽 골목 4거리 경동시장 방면 버스: 260 261 262 270 271 2233,영업시간 :10:00-24:00 좌석수 :48석 휴무일 :명절 배달 : 무 예약 :가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 :    ,오랜 정통있는 우리업소는 맛깔나고 저렴한 가격으로 손님을 모십니다.,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120417114429.JPG,37.57601396,127.0393431,동대문구,용두동,동대문구 용두동 태능숯불갈비,18841274
64,6739,신가네김밥타운,1,한식,서울특별시 서대문구 증가로25길 4 (북가좌동),373-1187        ,,영업시간 : 06:00 ~ 19:00 좌석수 : 20석 휴무일 : 배달 : 불가 예약 : 가능 카드 : 사용안됨 주차 : 불가 홈페이지 주소 : 전자우편주소 : ,- 1년째 가격 동결 - 저렴한 가격 비결 : 직접 식자재 구입 마진율을 낮춰서 박리다매,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20110817141405.JPG,37.58167048,126.9139717,서대문구,북가좌동,서대문구 북가좌동 신가네김밥타운,-
65,1476,라푸스코 마포점,4,기타외식업(다방패스트푸드등),서울특별시 마포구 만리재옛길 18 (신공덕동),702-4333        ,공덕오거리에서 지방재정회관 뒷편 공덕초등학교 정문 앞,영업시간 : 10:30- 23:00 좌  석 수 : 30석 휴  무 일 : 없음 배      달 : 가능 예      약 : 가능     ,회원제 실시로 맛있는 피자를 저렴하게 소비자가 원하는 장소로 즉시 배달해드립니다.  저렴한 가격에 피자를 제공하고자 부부가 운영하고 있으며 맛을 향상하고자 기술개발에 노력을 기울이고 있습니다.  또한 사장님의 친절은 고객을 언제나 기분좋게 합니다.,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/00001476.jpg,37.54560445,126.9551838,마포구,신공덕동,마포구 신공덕동 라푸스코 마포점,13279525
66,8054,수원성갈비,1,한식,서울특별시 종로구 창신3길 9 (창신동),745-3576,동대문 3번출구로 나와서 걸으면 우리은행 보이고 조금만 걸으면  창신시장입구보임. 거기서 쭉 걸어올라오면 매운족발집보임. 그근처에 위치.,영업시간 : 14시 ~24시 휴무일 :무 배달 :가능 예약 :가능 카드 :가능 주차 :불가    ,창신동 시장 안에 위치한 업소로 수원식 양념 고기로 10년째 한자리에서 영업해 온 소문난 맛집 ,6,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120619140132.jpg,37.57321826,127.0111721,종로구,창신동,종로구 창신동 수원성갈비,34363476
67,8148,시골마당,1,한식,서울특별시 서초구 강남대로23길 30 (양재동),577-9453,서초마을버스(08번 18번)일동제약 하차. 횡단보도건너 우리은행 두번째골목.,영업시간 :09:00~22:00 좌석수 :68 휴무일 :연중무휴 배달 :불가 예약 :가능 카드 :가능 주차 :가능 홈페이지 주소 : 전자우편주소 : ,육수 2종류 만들어 음식을 조리할 만큼 정성스럽고 청결을 최우선시 하여 단골손님들에게 인정받음,5,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120703131306.jpg,37.47640024,127.0371687,서초구,양재동,서초구 양재동 시골마당,18750755
68,8088,시골짚,1,한식,서울특별시 도봉구 도봉로152길 35 (도봉동),02-954-5243,도봉구청 과 도봉2동 주민센터 맞은편에 있음,영업시간 : 11:00~22:00 좌석수 :  휴무일 :  배달 : 불가능 예약 :  가능 카드 : 가능 주차 : 불가능 홈페이지 주소 : 전자우편주소 : 기타 :      ,도봉구청사 주변에 위치하며 두툼한 고기가 일품임.,5,21-2,http://tearstop.seoul.go.kr/mulga/photo/20120620143016.jpg,37.66947801,127.0457387,도봉구,도봉동,도봉구 도봉동 시골짚,20908626
69,8217,초밥아저씨,3,경양식일식,서울특별시 관악구 신원로 23 (신림동) 관악종합시장 108 호,3281-2820,동부아파트 옆 관악종합시장내에 위치,영업시간 : 오전 12시 ~ 오후 10시 배달 : 불가능 주차 : 불가능 좌석 : 5석 휴무 : 일요일 예약 : 가능 카드 : 가능       ,▷전통시장(신원시장)내에 위치하여 다른 업소보다 저렴 ▷노량진 수산시장등 새벽 시장에서 저렴하고 신선한 재료 구입  ▷관악구 평균가격보다 파격 저렴,5,21-2,http://tearstop.seoul.go.kr/mulga/photo/20220718175444.jpg,37.48157679,126.9280632,관악구,신림동,관악구 신림동 초밥아저씨,19754004
