,index,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,업소id,리뷰
78,84,영업,,29.12,156816,서울특별시 동작구 사당동 138-4,서울특별시 동작구 동작대로27다길 29 (사당동),7008.0,오늘와인한잔,20220700000000.0,U,2021-12-07 0:06,기타,198217.6261,442674.1554,,1674054773,"[15, 16, 15, '0', '0', 4, 4, '0', 6, '0', '0', '0', '0', '0', '0']"
79,85,영업,,56.1,156030,서울특별시 동작구 상도동 503-1번지 ,서울특별시 동작구 상도로67길 27 (상도동),7027.0,아영이네,20110800000000.0,I,2018-08-31 23:59,호프/통닭,196074.8777,443627.2198,호프/통닭,1550776609,"[21, 10, 7, 2, 4, 1, 1, '0', 2, '0', 1, '0', '0', 1, 1]"
80,86,영업,,39.6,156844,서울특별시 동작구 상도동 256-41 김한욱치과 ,서울특별시 동작구 성대로 40 1층 (상도동),7044.0,상도칼국수,20201000000000.0,U,2020-10-28 2:40,한식,194030.2707,444085.5983,한식,1593467281,"[15, 12, 5, 8, 2, 7, '0', '0', '0', '0', 1, '0', '0', 8, '0']"
81,87,영업,5945550,138.37,156816,서울특별시 동작구 사당동 145-27번지 ,서울특별시 동작구 동작대로25길 13 (사당동),7008.0,육촌,20170600000000.0,I,2018-08-31 23:59,중국식,198268.1189,442673.6994,중국식,458846611,"[33, 12, 3, 4, '0', 7, 2, 1, 5, 3, 1, '0', '0', 14, 6]"
82,88,영업,02  815 9997,39.0,156800,서울특별시 동작구 노량진동 50-2 ,서울특별시 동작구 장승배기로 164 나동 1층 (노량진동),6924.0,대구생막창,20201100000000.0,I,2020-11-15 0:23,한식,194668.0419,445546.2306,한식,1763081719,"[11, 6, 2, 1, '0', 5, 1, '0', 1, 1, '0', '0', '0', 3, '0']"
83,89,영업,,49.52,156030,서울특별시 동작구 상도동 505-3번지 1층 ,서울특별시 동작구 사당로 24-1 (상도동 1층),7027.0,은화수식당,20171200000000.0,I,2018-08-31 23:59,기타,196139.7961,443653.7409,기타,1201214733,"[30, 10, 9, 3, 3, 6, 3, '0', 3, 1, '0', '0', 1, 1, 5]"
84,90,영업,,67.39,156030,서울특별시 동작구 상도동 503-1번지 ,서울특별시 동작구 상도로67길 27 2층 (상도동),7027.0,밀플랜비,20200200000000.0,I,2020-03-01 0:23,경양식,196074.8777,443627.2198,경양식,1947323834,"[102, 37, 51, 36, 35, 13, 3, '0', 24, 1, 2, '0', 1, 23, 8]"
85,91,영업,,23.2,156801,서울특별시 동작구 노량진동 119-75 ,서울특별시 동작구 만양로 89 (노량진동),6923.0,대박분식,20201200000000.0,U,2020-12-04 2:40,분식,194998.4238,445464.7678,분식,1248309826,"[7, 4, 5, 4, 2, '0', '0', '0', 1, '0', 1, '0', 1, 1, '0']"
86,92,영업,02 8261246,57.6,156811,서울특별시 동작구 대방동 405-11 코스모빌딩 1층 107호,서울특별시 동작구 보라매로 113 (대방동),7055.0,일미리금계찜닭 신대방삼거리역점,20201200000000.0,U,2020-12-11 2:40,한식,193554.745,444142.0407,한식,1168745827,"[133, 34, 12, 19, 4, 38, 5, 3, 12, 2, '0', '0', '0', 12, 6]"
87,93,영업,02 5949200,82.5,156816,서울특별시 동작구 사당동 131-4 ,서울특별시 동작구 동작대로29길 11 (사당동),7008.0,황제소고기국밥,20201200000000.0,U,2020-12-09 2:40,한식,198279.3931,442857.6773,한식,18761631,"[79, 21, 10, 8, 11, 4, 3, '0', 3, 3, 1, '0', '0', 11, 3]"
88,94,영업,02 5855105,34.94,156826,서울특별시 동작구 사당동 1032-49번지 ,서울특별시 동작구 동작대로3길 28 (사당동),7015.0,마파치킨사당역점,20200300000000.0,U,2020-03-28 2:40,한식,198157.0404,441813.9764,한식,36883405,"[19, 10, 5, 2, 1, 2, 2, 1, 2, 2, '0', '0', '0', 3, 1]"
89,95,영업,,45.87,156860,서울특별시 동작구 흑석동 181-1번지 한신빌딩 ,서울특별시 동작구 서달로15길 23 1층 (흑석동),6972.0,박군하누,20190800000000.0,U,2019-08-11 2:40,한식,196547.6883,445149.1798,한식,1289215422,"[67, 44, 21, 4, '0', 27, 6, 7, 15, 3, 8, '0', 1, 47, '0']"
90,96,영업,,55.71,156826,서울특별시 동작구 사당동 1032-8번지 ,서울특별시 동작구 사당로30길 126 (사당동),7015.0,요란한부엌,20180400000000.0,I,2018-08-31 23:59,한식,198216.74,441894.6867,한식,36046483,"[89, 56, 17, 20, '0', 5, 5, 10, 36, 8, 2, '0', '0', 61, 3]"
91,97,영업,02 7220201,43.97,156861,서울특별시 동작구 흑석동 184-28번지 (2층) ,서울특별시 동작구 흑석로 101-1 (흑석동(2층)),6910.0,신전떡볶이(중앙대점),20190100000000.0,U,2019-01-20 2:40,분식,196451.1129,445064.5581,분식,273816314,"[114, 20, 35, 15, 26, 8, 1, '0', 9, '0', '0', '0', 2, 12, 2]"
92,98,영업,02823 8788,13.0,156800,서울특별시 동작구 노량진동 90-8 ,서울특별시 동작구 노량진로16길 27 1층 (노량진동),6922.0,소라네김밥,20210600000000.0,U,2021-07-02 2:40,호프/통닭,194984.9186,445578.9481,호프/통닭,1888626583,"[38, 11, 8, 5, 26, 1, '0', '0', 2, '0', '0', '0', 1, 8, 1]"
93,100,영업,02 5981189,74.43,156827,서울특별시 동작구 사당동 1040-30번지 지하1층 ,서울특별시 동작구 동작대로3길 25 지하1층 (사당동),7025.0,까망까레,20200500000000.0,U,2020-05-16 2:40,경양식,198158.4958,441793.9982,경양식,38010353,"[12, 9, 2, '0', '0', '0', 8, '0', '0', 2, 2, '0', '0', '0', '0']"
94,101,영업,02  823 6446,27.0,156031,서울특별시 동작구 상도1동 265-1번지 ,서울특별시 동작구 상도로37길 42 지상1층 (상도1동),6970.0,프라이밋(PRIMEAT),20170100000000.0,I,2018-08-31 23:59,경양식,195598.677,444206.728,경양식,1826405755,"[43, 21, 14, 2, 2, 3, 4, 7, 7, '0', '0', '0', '0', 10, '0']"
95,102,영업,263988881,43.17,156861,서울특별시 동작구 흑석동 190-57 ,서울특별시 동작구 흑석로 97-1 1층 (흑석동),6910.0,카페미뇽중앙대점,20210100000000.0,U,2021-01-06 2:40,기타,196427.5158,445049.8182,기타,1546509952,"['0', 24, 5, '0', '0', 20, 7, '0', 11, '0', 4, '0', 1, '0', '0']"
96,104,영업,02 9063601,30.5,156853,서울특별시 동작구 신대방동 605-11번지 ,서울특별시 동작구 신대방길 71 1층 (신대방동),7070.0,시골이모,20181200000000.0,I,2018-12-15 2:20,한식,191953.1838,442989.4037,한식,1942426594,"['0', '0', '0', '0', 1, '0', '0', 1, 1, '0', '0', '0', '0', '0', '0']"
97,105,영업,,58.19,156030,서울특별시 동작구 상도동 535 상도2차두산위브트레지움아파트 ,서울특별시 동작구 상도로30길 40 1층 114호 (상도동 상도2차두산위브트레지움아파트),6964.0,벚꽃스시,20210900000000.0,U,2021-09-16 2:40,일식,194870.3844,444631.1127,일식,1548114845,"[169, 46, 39, 18, 22, 22, 8, 1, 25, '0', 2, '0', '0', 56, 10]"
98,107,영업,208147756,17.51,156804,서울특별시 동작구 노량진동 267-10 ,서울특별시 동작구 등용로14길 67 (노량진동),6927.0,박리김밥,20210500000000.0,U,2021-05-30 2:40,분식,194203.7059,445587.8896,분식,20406472,"[243, 36, 90, 24, 23, 5, 1, 3, 26, '0', 3, '0', 1, 69, 1]"
99,108,영업,,22.28,156871,서울특별시 동작구 상도1동 741-1번지 ,서울특별시 동작구 상도로38가길 1 (상도1동),7032.0,등마루식당,20141200000000.0,I,2018-08-31 23:59,한식,195312.3188,444456.4943,한식,1448353798,"[4, '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
100,110,영업,02 8251566,15.96,156807,서울특별시 동작구 대방동 45-1 ,서울특별시 동작구 등용로14길 50 (대방동),6932.0,이도령양념통닭,20211200000000.0,U,2021-12-14 2:40,통닭(치킨),194112.7224,445546.9829,통닭(치킨),18736053,"[12, 6, 2, 3, '0', 1, '0', '0', 1, '0', '0', '0', '0', 2, '0']"
101,111,영업,,92.56,156861,서울특별시 동작구 흑석동 184-8번지 ,서울특별시 동작구 흑석로 101-10 1층 (흑석동),6910.0,리버풀펍,20180600000000.0,I,2018-08-31 23:59,호프/통닭,196465.5445,445107.9496,호프/통닭,1104074850,"[17, 10, 3, '0', '0', 3, 5, '0', 2, 2, 1, '0', '0', '0', '0']"
102,112,영업,,30.22,156801,서울특별시 동작구 노량진동 119-4번지 1층 ,서울특별시 동작구 노량진로16길 35 (노량진동 1층),6923.0,노량진점 역전우동 0410,20181100000000.0,U,2018-12-02 2:40,분식,194982.0037,445531.9257,분식,33167023,"[213, 82, 100, 34, 165, 41, 5, 1, 12, 4, 4, '0', 1, 34, 5]"
103,114,영업,,83.54,156800,서울특별시 동작구 노량진동 67-10번지 ,서울특별시 동작구 노량진로 155 1층 (노량진동),6902.0,전설의짬뽕 노량진,20190300000000.0,I,2019-03-06 2:21,중국식,194907.4381,445746.9321,중국식,1722507864,"[153, 40, 33, 51, 32, 12, 4, '0', 13, 3, '0', '0', 1, 36, 10]"
104,115,영업,070 45260601,18.0,156819,서울특별시 동작구 사당동 257-27 ,서울특별시 동작구 사당로17가길 16 1층 (사당동),7004.0,따띠삼겹 사당점,20201200000000.0,U,2020-12-11 2:40,한식,197546.7045,442426.3595,한식,1556956858,"[14, 3, 5, 2, 2, '0', '0', '0', 1, '0', '0', '0', '0', 2, '0']"
105,117,영업,205212094,64.83,156827,서울특별시 동작구 사당동 1042-4번지 ,서울특별시 동작구 사당로30길 159 (사당동),7025.0,사당돈,20200400000000.0,U,2020-04-09 2:40,한식,198231.0811,441722.7038,한식,1293051430,"[114, 27, 9, 2, 2, 12, 4, 3, 17, 4, 4, '0', '0', 38, 2]"
106,118,영업,,69.5,156824,서울특별시 동작구 사당동 1003-39 ,서울특별시 동작구 사당로 286 1층 (사당동),7013.0,신의주찹쌀순대 이수,20220300000000.0,U,2022-03-10 2:40,한식,198107.1252,442442.4666,한식,1230064626,"[73, 24, 16, 23, 26, 18, 9, '0', 7, 4, 4, '0', 1, 20, 8]"
107,119,영업,,31.36,156827,서울특별시 동작구 사당동 1039-1번지 ,서울특별시 동작구 동작대로7길 83 (사당동),7025.0,포차&오뎅,20121100000000.0,I,2018-08-31 23:59,호프/통닭,197999.8296,441709.98,호프/통닭,36609614,"[15, 5, 3, '0', '0', 1, 1, '0', 1, '0', 1, '0', '0', '0', '0']"
108,120,영업,,29.7,156030,서울특별시 동작구 상도동 486-6 ,서울특별시 동작구 상도로 351 (상도동),6977.0,본죽&비빔밥 숭실대역점,20220200000000.0,U,2022-02-13 2:40,한식,195782.1164,443907.3564,한식,1941429100,"[113, 31, 11, 25, 19, 21, 2, 2, 11, 1, '0', '0', '0', 36, 1]"
109,121,영업,02 8218878,38.97,156844,서울특별시 동작구 상도동 256-41 ,서울특별시 동작구 성대로 40 1층 (상도동),7044.0,대륙서점,20200800000000.0,U,2020-08-15 2:40,기타,194030.2707,444085.5983,기타,18757367,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
110,122,영업,02 8127122,71.36,156030,서울특별시 동작구 상도동 490-5 ,서울특별시 동작구 상도로58길 2 2층 (상도동),7040.0,샤이바나딜리버리,20210800000000.0,U,2021-08-14 2:40,일식,195791.5271,443761.1832,일식,1034555118,"[46, 18, 6, 9, 3, 20, 9, 2, 12, 6, 2, '0', 14, 8, 16]"
111,123,영업,02  812 3903,196.14,156030,서울특별시 동작구 상도동 504-2번지 ,서울특별시 동작구 상도로61길 44 (상도동),7027.0,짚동가리쌩주,20200600000000.0,U,2020-06-13 2:40,호프/통닭,196146.8985,443610.214,호프/통닭,12964785,"[1, 3, 2, '0', '0', '0', 1, '0', 1, 4, '0', '0', '0', '0', '0']"
112,124,영업,02 8126842,14.04,156800,서울특별시 동작구 노량진동 85-6번지 ,서울특별시 동작구 노량진로14가길 14 (노량진동),6923.0,맘스터치,20130500000000.0,I,2018-08-31 23:59,한식,194909.2496,445592.4636,한식,32350121,"[229, 77, 65, 43, 66, 20, 2, 3, 14, 1, 3, '0', '0', 54, 12]"
113,125,영업,208225411,27.36,156848,서울특별시 동작구 신대방동 377-1 ,서울특별시 동작구 여의대방로24길 10-4 (신대방동),7056.0,종가집,20211100000000.0,U,2021-11-18 2:40,분식,192914.6897,443981.6659,분식,1242448353,"[25, 7, 3, 4, '0', '0', '0', '0', 2, 3, '0', '0', '0', 3, 3]"
114,126,영업,,19.24,156813,서울특별시 동작구 노량진동 330번지 삼익프라자지하 10호 ,서울특별시 동작구 만양로 84 (노량진동 삼익프라자지하 10호),6914.0,배길식당,20200300000000.0,U,2020-03-21 2:40,분식,195079.2655,445413.2884,분식,1066247108,"[4, '0', 1, 2, 1, '0', '0', '0', '0', '0', '0', '0', '0', 2, '0']"
115,127,영업,232806888,33.0,156857,서울특별시 동작구 흑석동 43-21 1층 ,서울특별시 동작구 서달로14길 46 (흑석동 1층),6979.0,고깃집,20211100000000.0,U,2021-11-19 2:40,한식,196872.3807,445000.5865,한식,1155748870,"[686, 413, 443, 203, 11, 142, 120, 24, 96, 122, 33, '0', 33, 173, 225]"
116,128,영업,,27.59,156815,서울특별시 동작구 사당동 77-12 ,서울특별시 동작구 동작대로29나길 35 1층 (사당동),6997.0,홍콩참치만두,20200700000000.0,U,2020-07-31 2:40,중국식,198214.57,443054.4573,중국식,1129306476,"[63, 24, 22, 12, 8, 2, '0', 1, 47, '0', '0', '0', '0', 16, 1]"
117,129,영업,02 8230020,28.12,156847,서울특별시 동작구 신대방동 342-21번지 ,서울특별시 동작구 보라매로 82 (신대방동),7053.0,연경,20180600000000.0,I,2018-08-31 23:59,중국식,193560.659,443834.5392,중국식,1345497418,"[10, 4, 7, 8, 1, 2, 1, 1, '0', 1, '0', '0', '0', 3, '0']"
118,130,영업,,92.4,156854,서울특별시 동작구 신대방동 690-16번지 1층 ,서울특별시 동작구 대림로 36-1 (신대방동),7070.0,힐링푸드,20150300000000.0,I,2018-08-31 23:59,기타,191921.4808,442825.3014,기타,20853696,"[13, '0', 2, 2, '0', 1, 1, '0', '0', '0', '0', '0', '0', 2, '0']"
119,131,영업,02 8269555,48.64,156800,서울특별시 동작구 노량진동 39-1번지 ,서울특별시 동작구 노량진로12길 12 (노량진동),6928.0,사천성,20190700000000.0,U,2019-07-27 2:40,중국식,194471.3823,445611.2191,중국식,1436411035,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
120,132,영업,,8.99,156806,서울특별시 동작구 노량진동 309-4번지 ,서울특별시 동작구 장승배기로 117 (노량진동),6936.0,맛파오통닭,20190100000000.0,U,2019-01-09 2:40,호프/통닭,194615.8502,445089.4772,호프/통닭,279586755,"[12, 6, 11, 2, 1, '0', 1, '0', '0', '0', '0', '0', '0', 2, '0']"
121,133,영업,02  821 7838,33.0,156808,서울특별시 동작구 대방동 335-15 ,서울특별시 동작구 상도로 77 (대방동),6953.0,구구족 신대방삼거리역점,20200900000000.0,U,2020-10-01 2:40,탕류(보신용),193671.3734,444190.6705,탕류(보신용),1127726005,"[102, 22, 41, 16, 11, 9, 2, 2, 5, '0', '0', '0', '0', 27, '0']"
122,134,영업,,77.38,156815,서울특별시 동작구 사당동 89-56,서울특별시 동작구 동작대로31길 21 2층 (사당동),6997.0,베어스타코이수사당점,20220400000000.0,I,2021-12-03 23:05,기타,198263.6523,442957.0799,,1598150457,"[2, '0', '0', 2, 2, '0', '0', '0', 1, '0', '0', '0', '0', 2, '0']"
123,135,영업,,18.63,156851,서울특별시 동작구 신대방동 492-207번지 ,서울특별시 동작구 여의대방로 24 (신대방동),7065.0,옛날짜장,20180200000000.0,I,2018-08-31 23:59,분식,192067.5646,443549.9029,분식,20668686,"[10, 5, 12, 2, 1, 1, '0', '0', '0', '0', '0', '0', '0', 2, 1]"
124,136,영업,,24.0,156826,서울특별시 동작구 사당동 1030-20번지 ,서울특별시 동작구 동작대로 43 1층 (사당동),7015.0,바불리옛날왕만두,20181000000000.0,I,2018-10-03 2:36,분식,198279.2662,442017.9251,분식,1589473005,"[344, 107, 157, 63, 27, 17, 1, 2, 11, '0', 1, '0', 1, 62, 1]"
125,137,영업,02 8136266,70.46,156857,서울특별시 동작구 흑석동 51-1,서울특별시 동작구 서달로14나길 8 (흑석동),6979.0,엉터리 한우짝갈비 흑석점,20220300000000.0,U,2021-12-02 21:01,한식,196720.344,445064.652,,1191011624,"['0', 14, 9, 9, '0', 10, '0', '0', '0', '0', '0', '0', '0', '0', '0']"
126,138,영업,02  822 5888,72.6,156808,서울특별시 동작구 대방동 344-5,서울특별시 동작구 알마타길 13-5 1층 (대방동),6939.0,북촌손만두 대방역점,20220800000000.0,U,2021-12-08 0:03,한식,193437.8094,445464.5297,,1468687091,"[192, 40, 27, 25, 46, 41, 2, 2, 7, 1, 3, '0', 1, 15, 10]"
127,139,영업,,37.11,156010,서울특별시 동작구 신대방동 719 동작상떼빌아파트 ,서울특별시 동작구 신대방1가길 38 106동 1층 111호 (신대방동 동작상떼빌아파트),7072.0,요거트월드,20210600000000.0,I,2021-07-02 0:23,기타,191691.6784,442818.1137,기타,1664714598,"['0', 22, 11, '0', '0', 23, 14, '0', 18, '0', '0', '0', 1, '0', '0']"
128,140,영업,02  62652000,32.7,156010,서울특별시 동작구 신대방동 719 성원상떼빌 105동 112호,서울특별시 동작구 신대방1가길 38 105동 112호 (신대방동성원상떼빌),7072.0,흑돈연가,20201100000000.0,U,2020-11-04 2:40,한식,191691.6784,442818.1137,한식,1306716352,"['0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0']"
129,141,영업,,53.0,156030,서울특별시 동작구 상도동 315-22 ,서울특별시 동작구 성대로2길 7 (상도동),7042.0,만년닭강정(신대방삼거리역점),20211000000000.0,U,2021-10-17 2:40,기타,193893.764,444126.4685,기타,1069262495,"[101, 28, 32, 28, 3, 8, '0', 2, 5, 1, '0', '0', 5, 19, 2]"
130,142,영업,,35.52,156090,서울특별시 동작구 사당동 1147 (B203호) ,서울특별시 동작구 사당로9가길 55 (사당동(B203호)),7003.0,은혜식당,20201100000000.0,U,2020-11-07 2:40,한식,197132.8695,442747.5215,한식,19033349,"[25, 11, 15, 13, 6, 2, '0', '0', 1, '0', '0', '0', 1, 2, '0']"
131,143,영업,,61.26,156728,서울특별시 동작구 신대방동 395-66번지 보라매삼성쉐르빌 1층 102103호 ,서울특별시 동작구 보라매로5길 43 (신대방동보라매삼성쉐르빌 1층 102103호),,포메인보라매점,20160400000000.0,I,2018-08-31 23:59,기타,193153.177,443251.1214,기타,18749103,"[182, 52, 19, 47, 25, 20, 6, 3, 14, 8, 4, '0', 7, 39, 14]"
132,144,영업,,80.4,156841,서울특별시 동작구 상도동 211-207번지 태성빌딩 ,서울특별시 동작구 양녕로28길 8 1층 (상도동),7036.0,하루엔소쿠 상도점,20190700000000.0,I,2019-07-26 2:21,일식,195020.5403,444084.2089,일식,1066650519,"[81, 20, 9, 6, 20, 21, 2, '0', 3, 1, 1, '0', '0', 11, 5]"
133,145,영업,,35.0,156819,서울특별시 동작구 사당동 252-3 1층 ,서울특별시 동작구 사당로13길 15 (사당동 1층),7004.0,워너커피남성역점,20211200000000.0,U,2021-12-14 2:40,까페,197488.44,442517.3964,까페,37774755,"['0', 9, 2, '0', '0', 3, 1, '0', 1, '0', 1, '0', 1, '0', '0']"
134,146,영업,7087229771,82.72,156843,서울특별시 동작구 상도동 248-14 ,서울특별시 동작구 성대로1길 4 (상도동),6959.0,대패상회,20211000000000.0,U,2021-10-31 2:40,호프/통닭,193983.2455,444228.3733,호프/통닭,1390654548,"[60, 26, 45, 17, '0', 9, 1, '0', 6, 4, 2, '0', 3, 14, 7]"
135,147,영업,02 5338892,85.53,156816,서울특별시 동작구 사당동 145-29 ,서울특별시 동작구 동작대로27가길 35 (사당동),7008.0,보드람치킨,20210900000000.0,U,2021-09-11 2:40,통닭(치킨),198266.3726,442651.7059,통닭(치킨),11803167,"[81, 28, 10, 6, '0', 4, 3, 1, 4, 5, 4, '0', 1, 12, 5]"
136,148,영업,02 8158590,23.33,156811,서울특별시 동작구 대방동 407-43,서울특별시 동작구 여의대방로24길 97 (대방동),7055.0,한식뷔페식당,20220600000000.0,U,2021-12-05 23:06,분식,193337.5211,444092.5913,,1573883323,"[71, 14, 39, '0', 34, 3, 1, 2, 2, 3, 2, '0', '0', 17, 14]"
137,149,영업,,20.0,156824,서울특별시 동작구 사당동 1008-1 태성카쎈타 ,서울특별시 동작구 동작대로17길 5 태성카쎈타 1층 (사당동),7014.0,봄밤,20200700000000.0,I,2020-08-01 0:23,기타,198261.9386,442267.0188,기타,1084643439,"[4, 2, 1, '0', '0', 1, 1, '0', 1, '0', '0', '0', '0', '0', '0']"
