"업소아이디","업소명","분류코드","분류코드명","업소 주소","업소 전화번호","추천수","상품명","상품가격(일반)(원)"
"00009511","채움","001","한식","서울특별시 서울 광진구 군자로 104-1","462-8859","0","된장찌개","5000"
"00009511","채움","001","한식","서울특별시 서울 광진구 군자로 104-1","462-8859","0","삼겹살","13000"
"00009511","채움","001","한식","서울특별시 서울 광진구 군자로 104-1","462-8859","0","김치찌개","5000"
"00009510","고향냉면","001","한식","서울특별시 서울 성동구 독서당로 301-93(금호동3가)","02-2234-8043","0","냉면","7000"
"00009509","원조칼국수","001","한식","서울특별시 서울 성동구 금호산2길 20-1(금호동3가)","02-2233-7001","0","칼국수","5000"
"00009508","금호동바다장어초이408","001","한식","서울특별시 독서당로 295-5(금호동3가)","02-2231-1733","0","장어탕","7000"
"00009507","성아미용실","005","이 미용업","서울특별시 서울 용산구 서빙고로91나길 11","02-794-3105","0","미용료(커트)","6000"
"00009507","성아미용실","005","이 미용업","서울특별시 서울 용산구 서빙고로91나길 11","02-794-3105","0","파마","25000"
"00009507","성아미용실","005","이 미용업","서울특별시 서울 용산구 서빙고로91나길 11","02-794-3105","0","미용료(학생)","5000"
"00009506","영광정육식당","001","한식","서울특별시 서울 용산구 서빙고로91나길 104","02-798-2423","0","곰탕","7000"
"00009506","영광정육식당","001","한식","서울특별시 서울 용산구 서빙고로91나길 104","02-798-2423","0","청국장","7000"
"00009506","영광정육식당","001","한식","서울특별시 서울 용산구 서빙고로91나길 104","02-798-2423","0","김치찌개","7000"
"00009505","용산장어마을","001","한식","서울특별시 서울 용산구 백범로 318","02-3273-0105","0","추어탕","8000"
"00009505","용산장어마을","001","한식","서울특별시 서울 용산구 백범로 318","02-3273-0105","0","매운탕","11250"
"00009504","원돈까스우동","001","한식","서울특별시 서울 용산구 서빙고로65길 10","02-797-9718","0","야채비빔밥","6000"
"00009504","원돈까스우동","001","한식","서울특별시 서울 용산구 서빙고로65길 10","02-797-9718","0","원우동","5000"
"00009504","원돈까스우동","001","한식","서울특별시 서울 용산구 서빙고로65길 10","02-797-9718","0","돈까스+(우동/도시락)","7000"
"00009503","용산풍천숯불민물장어","001","한식","서울특별시 서울 용산구 한강대로39길 10","02-749-5905","0","손칼국수","3900"
"00009503","용산풍천숯불민물장어","001","한식","서울특별시 서울 용산구 한강대로39길 10","02-749-5905","0","손수제비","3900"
"00009503","용산풍천숯불민물장어","001","한식","서울특별시 서울 용산구 한강대로39길 10","02-749-5905","0","손칼국수만두","4500"
"00009502","일공오삼겹살","001","한식","서울특별시 서울 용산구 백범로87길 52","02-3273-0105","0","된장찌개","5000"
"00009502","일공오삼겹살","001","한식","서울특별시 서울 용산구 백범로87길 52","02-3273-0105","0","김치찌개","5500"
"00009502","일공오삼겹살","001","한식","서울특별시 서울 용산구 백범로87길 52","02-3273-0105","0","순두부찌개","5000"
"00009501","면마루","001","한식","서울특별시 서울 용산구 신흥로 86 2층","02-797-3449","0","삼겹살","11000"
"00009501","면마루","001","한식","서울특별시 서울 용산구 신흥로 86 2층","02-797-3449","0","칼국수","6000"
"00009501","면마루","001","한식","서울특별시 서울 용산구 신흥로 86 2층","02-797-3449","0","물냉면","6000"
"00009500","북한강민물고기매운탕","001","한식","서울특별시 서울 노원구 동일로192길 30 1층","948-5355","0","매운탕","30000"
"00009499","SBS사진실(studio 환히)","013","기타서비스업종","서울특별시 서울 중랑구 동일로109길 28-16","","0","사진촬영료","10000"
"00009498","포토아트","013","기타서비스업종","서울특별시 서울 중랑구 면목로40길 16","02-435-1757","0","사진촬영료","10000"
"00009497","우리집","001","한식","서울특별시 서울 구로구 디지털로27길 67","","0","된장찌개","6500"
"00009497","우리집","001","한식","서울특별시 서울 구로구 디지털로27길 67","","0","버섯불고기","8000"
"00009497","우리집","001","한식","서울특별시 서울 구로구 디지털로27길 67","","0","냉면","6000"
"00009497","우리집","001","한식","서울특별시 서울 구로구 디지털로27길 67","","0","김치찌개","7000"
"00009496","삼동숯불갈비","001","한식","서울특별시 서울 구로구 디지털로27길 57","02-852-7615","0","삼겹살","12000"
"00009496","삼동숯불갈비","001","한식","서울특별시 서울 구로구 디지털로27길 57","02-852-7615","0","불고기전골","25000"
"00009496","삼동숯불갈비","001","한식","서울특별시 서울 구로구 디지털로27길 57","02-852-7615","0","등심","26000"
"00009496","삼동숯불갈비","001","한식","서울특별시 서울 구로구 디지털로27길 57","02-852-7615","0","갈비","13000"
"00009495","골드헤어&#49406;","005","이 미용업","서울특별시 서울 구로구 구로동로42길 54-6","","0","커트","5000"
"00009495","골드헤어&#49406;","005","이 미용업","서울특별시 서울 구로구 구로동로42길 54-6","","0","퍼머","15000"
"00009494","스마일헤어광장","005","이 미용업","서울특별시 서울 양천구 중앙로46길 31(신정동)","02-2691-4168","0","염색","10000"
"00009494","스마일헤어광장","005","이 미용업","서울특별시 서울 양천구 중앙로46길 31(신정동)","02-2691-4168","0","커트","8000"
"00009494","스마일헤어광장","005","이 미용업","서울특별시 서울 양천구 중앙로46길 31(신정동)","02-2691-4168","0","드라이","8000"
"00009494","스마일헤어광장","005","이 미용업","서울특별시 서울 양천구 중앙로46길 31(신정동)","02-2691-4168","0","퍼머","20000"
"00009493","베스트크리닝","007","세탁업","서울특별시 서울 양천구 은행정로1길 10(신정동)","02-2648-8272","0","바지","3000"
"00009493","베스트크리닝","007","세탁업","서울특별시 서울 양천구 은행정로1길 10(신정동)","02-2648-8272","0","티셔츠","2000"
"00009493","베스트크리닝","007","세탁업","서울특별시 서울 양천구 은행정로1길 10(신정동)","02-2648-8272","0","정장한벌","5000"
"00009492","크레용헤어","005","이 미용업","서울특별시 서울 양천구 목동동로12길 11(목동)","2646-3693","0","",""
"00009491","에스헤어살롱","005","이 미용업","서울특별시 서울 양천구 목동중앙로 43(목동)","2605-8331","0","",""
"00009490","굿띵커피","004","기타외식업(다방패스트푸드등)","서울특별시 관악구 조원로4길 37","0507-1342-5833","0","아메리카노","2500"
"00009490","굿띵커피","004","기타외식업(다방패스트푸드등)","서울특별시 관악구 조원로4길 37","0507-1342-5833","0","허브차","3000"
"00009490","굿띵커피","004","기타외식업(다방패스트푸드등)","서울특별시 관악구 조원로4길 37","0507-1342-5833","0","카페라떼","3000"
"00009489","김가네국수집","001","한식","서울특별시 도봉구 도봉로153길 51(방학동)","02-955-1357","0","칼국수","4500"
"00009488","돼지물고기","001","한식","서울특별시 도봉구 해등로16길 1(창동)","02-906-8727","0","된장찌개","6000"
"00009488","돼지물고기","001","한식","서울특별시 도봉구 해등로16길 1(창동)","02-906-8727","0","삼겹살","12500"
"00009487","멸치국수","001","한식","서울특별시 도봉구 해등로16길 12(창동)","02-994-8233","0","냉면","5000"
"00009487","멸치국수","001","한식","서울특별시 도봉구 해등로16길 12(창동)","02-994-8233","0","김밥","2500"
"00009486","카페커민","004","기타외식업(다방패스트푸드등)","서울특별시 도봉구 방학로2길 53 1층(방학동)","02-954-5553","0","아메리카노","3000"
"00009485","엄마랑꿀꽈배기","001","한식","서울특별시 도봉구 해등로16길 26(창동)","02-903-3339","0","핫도그","2300"
"00009485","엄마랑꿀꽈배기","001","한식","서울특별시 도봉구 해등로16길 26(창동)","02-903-3339","0","아메리카노","2000"
"00009485","엄마랑꿀꽈배기","001","한식","서울특별시 도봉구 해등로16길 26(창동)","02-903-3339","0","찹쌀도너츠","1300"
"00009484","박리김밥","001","한식","서울특별시 도봉구 덕릉로 57길 22(창동)","02-907-7002","0","김밥","2000"
"00009484","박리김밥","001","한식","서울특별시 도봉구 덕릉로 57길 22(창동)","02-907-7002","0","된장찌개","6000"
"00009483","짜장마을","002","중식","서울특별시 도봉구 마들로 657(방학동)","","0","짜장면","2900"
"00009483","짜장마을","002","중식","서울특별시 도봉구 마들로 657(방학동)","","0","짬뽕","3900"
"00009483","짜장마을","002","중식","서울특별시 도봉구 마들로 657(방학동)","","0","탕수육","8000"
"00009482","어머니찌개","001","한식","서울특별시 도봉구 도봉로152길 16(방학동)","956-8312","0","김치찌개","6000"
"00009482","어머니찌개","001","한식","서울특별시 도봉구 도봉로152길 16(방학동)","956-8312","0","된장찌개","6000"
"00009481","세움카페","004","기타외식업(다방패스트푸드등)","서울특별시 서울 도봉구 마들로 656(방학동)","070-4251-4264","0","커피라떼","2500"
"00009481","세움카페","004","기타외식업(다방패스트푸드등)","서울특별시 서울 도봉구 마들로 656(방학동)","070-4251-4264","0","커피","1800"
"00009480","머리깎자","005","이 미용업","서울특별시 도봉구 해등로 241-14(쌍문동)","","0","커트","5000"
"00009479","착한이발관","005","이 미용업","서울특별시 도봉구 도당로27길 48(방학동)","","0","커트","5000"
"00009479","착한이발관","005","이 미용업","서울특별시 도봉구 도당로27길 48(방학동)","","0","염색","6000"
"00009478","엄지헤어","005","이 미용업","서울특별시 도봉구 우이천로4다길 13(창동)","02-902-4697","0","파마","20000"
"00009478","엄지헤어","005","이 미용업","서울특별시 도봉구 우이천로4다길 13(창동)","02-902-4697","0","커트(경로우대)","7000"
"00009478","엄지헤어","005","이 미용업","서울특별시 도봉구 우이천로4다길 13(창동)","02-902-4697","0","커트(일반)","8000"
"00009477","호돈구이","001","한식","서울특별시 도봉구 방학로2길 32 1층(방학동)","","0","삼겹살","9800"
"00009476","브레쉬에비뉴","004","기타외식업(다방패스트푸드등)","서울특별시 도봉구 방학로 216(방학동)","02-955-3799","0","슈크림빵","1700"
"00009476","브레쉬에비뉴","004","기타외식업(다방패스트푸드등)","서울특별시 도봉구 방학로 216(방학동)","02-955-3799","0","아메리카노(테이크 아웃)","3000"
"00009475","짱구네분식","001","한식","서울특별시 도봉구 시루봉로 148(방학동)","02-3491-4366","0","돈까스","7000"
"00009475","짱구네분식","001","한식","서울특별시 도봉구 시루봉로 148(방학동)","02-3491-4366","0","냉면","6000"
"00009475","짱구네분식","001","한식","서울특별시 도봉구 시루봉로 148(방학동)","02-3491-4366","0","돈까스","6000"
"00009474","보배네능이백숙","001","한식","서울특별시 도봉구 시루봉로 295-1(도봉동)","02-954-6300","0","닭볶음탕","30000"
"00009473","언니네헤어샵","005","이 미용업","서울특별시 도봉구 시루봉로 299(도봉동)","","0","파마","25000"
"00009473","언니네헤어샵","005","이 미용업","서울특별시 도봉구 시루봉로 299(도봉동)","","0","염색","13000"
